id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-965,webqsp,test,where did anne frank go to school?,"Anne Frank attended the 6th Montessori School (later renamed the Anne Frank School) in Amsterdam from 1934 until 1941, when Jewish children were forced to attend segregated Jewish schools. She then went to the Jewish Lyceum until going into hiding in 1942.","['Montessori Lyceum Amsterdam', 'Jewish Lyceum']",ToG,"Anne Frank attended the 6th Montessori School (later renamed the Anne Frank School) in Amsterdam from 1934 until 1941, when Jewish children were forced to attend segregated Jewish schools. She then went to the Jewish Lyceum until going into hiding in 1942.",True
WebQTest-508,webqsp,test,what is the best currency to take to turkey?,"The best currency to take to Turkey is the **Turkish Lira (TRY)** for daily spending, as it's required for most local transactions. It's wise to also bring some **Euros or US Dollars** in cash to exchange for better rates or for larger purchases, as these are widely accepted for exchange. Avoid using foreign currency directly for everyday purchases, as you'll likely get a poor exchange rate.",['Turkish lira'],ToG,"The best currency to take to Turkey is the **Turkish Lira (TRY)** for daily spending, as it's required for most local transactions. It's wise to also bring some **Euros or US Dollars** in cash to exchange for better rates or for larger purchases, as these are widely accepted for exchange. Avoid using foreign currency directly for everyday purchases, as you'll likely get a poor exchange rate.",True
WebQTest-418,webqsp,test,what league are the indianapolis colts in?,The Indianapolis Colts are in the **National Football League (NFL)**. They play in the **AFC South** division.,"['National Football League', 'AFC South', 'American Football Conference']",ToG,The Indianapolis Colts are in the **National Football League (NFL)**. They play in the **AFC South** division.,True
WebQTest-1534,webqsp,test,who are the coaches for the oakland raiders?,"The Oakland Raiders (now the Las Vegas Raiders) last had **Jon Gruden** as head coach when they were in Oakland (2018–2021). He was followed by **Rich Bisaccia** (interim, 2021) before the team moved to Las Vegas.",['Tony Sparano'],ToG,"The Oakland Raiders (now the Las Vegas Raiders) last had **Jon Gruden** as head coach when they were in Oakland (2018–2021). He was followed by **Rich Bisaccia** (interim, 2021) before the team moved to Las Vegas.",False
WebQTest-1813,webqsp,test,what team does messi play for 2011?,"In 2011, Lionel Messi played for **FC Barcelona**.","['Argentina national football team', 'FC Barcelona']",ToG,"In 2011, Lionel Messi played for **FC Barcelona**.",True
WebQTest-944,webqsp,test,what was van halen first album?,"Van Halen's first album was their self-titled debut, *Van Halen*, released on February 10, 1978.","[""Ain't Talkin' 'Bout Love""]",ToG,"Van Halen's first album was their self-titled debut, *Van Halen*, released on February 10, 1978.",False
WebQTest-1477,webqsp,test,what episode of how i met your mother is carrie underwood on?,"Carrie Underwood appears in the Season 5 episode titled ""Hooked.""",['Hooked'],ToG,"Carrie Underwood appears in the Season 5 episode titled ""Hooked.""",True
WebQTest-1052,webqsp,test,who played damien in the omen 2006?,Seamus Davey-Fitzpatrick played Damien in the 2006 remake of *The Omen*.,"['Tomas Wooler', 'Seamus Davey-Fitzpatrick']",ToG,Seamus Davey-Fitzpatrick played Damien in the 2006 remake of *The Omen*.,True
WebQTest-16,webqsp,test,what countries are part of the uk?,"The United Kingdom (UK) is a sovereign country made up of four constituent countries:

*   England
*   Scotland
*   Wales
*   Northern Ireland","['England', 'Northern Ireland', 'Scotland', 'Wales']",ToG,"The United Kingdom (UK) is a sovereign country made up of four constituent countries:

*   England
*   Scotland
*   Wales
*   Northern Ireland",True
WebQTest-484,webqsp,test,what language does australia use?,English is the official and most widely spoken language in Australia.,"['English Language', 'Esperanto Language', 'Lojban']",ToG,English is the official and most widely spoken language in Australia.,False
WebQTest-1356,webqsp,test,what drug killed marilyn monroe?,"Marilyn Monroe died from an acute barbiturate overdose. The official cause was ""acute barbiturate poisoning"" due to an overdose of Nembutal (pentobarbital), a sedative. Her death was ruled a ""probable suicide,"" though some theories suggest accidental overdose.",['Barbiturate overdose'],ToG,"Marilyn Monroe died from an acute barbiturate overdose. The official cause was ""acute barbiturate poisoning"" due to an overdose of Nembutal (pentobarbital), a sedative. Her death was ruled a ""probable suicide,"" though some theories suggest accidental overdose.",True
WebQTest-1520,webqsp,test,what language speak in brazil?,Portuguese.,"['Italian Language', 'Brazilian Portuguese', 'Portuguese Language']",ToG,Portuguese.,False
WebQTest-1177,webqsp,test,where did mario lopez go to school?,"Mario Lopez attended Chula Vista High School in California and later studied at the University of California, Los Angeles (UCLA) for a short time.",['Chula Vista High School'],ToG,"Mario Lopez attended Chula Vista High School in California and later studied at the University of California, Los Angeles (UCLA) for a short time.",True
WebQTest-294,webqsp,test,who was carolus linnaeus?,"Carolus Linnaeus (1707–1778) was a Swedish botanist, physician, and zoologist known as the ""father of modern taxonomy."" He created the binomial nomenclature system (genus and species) for naming organisms and developed a hierarchical classification system still used as the foundation of biological taxonomy.","['Botanist', 'Physician', 'Scientist', 'Biologist']",ToG,"Carolus Linnaeus (1707–1778) was a Swedish botanist, physician, and zoologist known as the ""father of modern taxonomy."" He created the binomial nomenclature system (genus and species) for naming organisms and developed a hierarchical classification system still used as the foundation of biological taxonomy.",True
WebQTest-1609,webqsp,test,who played alf on tv show?,"Alf was played by puppeteer Paul Fusco, who also provided the character's voice.",['Paul Fusco'],ToG,"Alf was played by puppeteer Paul Fusco, who also provided the character's voice.",True
WebQTest-447,webqsp,test,what did laura ingalls wilder wrote?,"Laura Ingalls Wilder wrote the beloved ""Little House"" series of children's novels, which are fictionalized accounts of her childhood as a pioneer in the American Midwest. The most famous is *Little House on the Prairie*.","['Little House on the Prairie', 'On the banks of Plum Creek', ""Dance at Grandpa's (My First Little House)"", 'A Little house reader', 'A little house sampler', 'A little house treasury', 'Winter on the Farm (My First Little House)', 'Little House Farm Days', 'My Little House Chapter Book Collection', 'By the shores of Silver Lake', 'Little town on the prairie', 'Laura & Mr. Edwards (Little House Chapter Book)', 'Little House the Laura Years Boxed Set', 'Prairie Day (My First Little House)', 'The Little House Collection', 'West from home', ""Laura's Christmas"", 'A Little Prairie House (Little House)', 'These happy golden years', 'Going to Town (My First Little House)', 'Dear Laura', 'On the way home', 'The adventures of Laura and Jack', 'My Book of Little House Paper Dolls', 'Laura & Nellie (Little House Chapter Book)', 'Christmas Stories (Little House Chapter Book)', 'Pioneer Sisters (Little House Chapter Book)', 'The long winter', 'Little House (9 Books, Boxed Set)', 'Hard Times on the Prairie', 'Going West (My First Little House)', 'Little House Friends (Little House Chapter Book)', 'School Days (Little House Chapter Book)', 'Christmas in the Big Woods (Little House)', 'The First Four Years CD (Little House the Laura Years)', 'A Little house traveler', 'Sugar Snow (My First Little House)', 'Saving graces', 'Animal Adventures (Little House Chapter Books)', 'The Deer in the Wood', 'Santa comes to little house', 'County Fair (My First Little House)', 'Words from a fearless heart', 'A Farmer Boy Birthday (My First Little House Books)', 'Little House Parties (Little House Chapter Book)', ""Laura's Early Years Collection"", 'Farmer Boy Days (Little House Chapter Book)', 'My Little House Songbook (My First Little House Books)', 'Little house in the big woods', 'Little House in the Big Woods.', 'Farmer Boy', 'Farmer Boy (Little House)', 'Little House in the Big Woods (Little House)', 'Little House in the Big Woods (Classic Mammoth)', 'Little House in the Big Woods (Little House Books)', 'Little House in the Big Woods 75th Anniversary Edition (Little House)', 'Little House In The Big Woods CD (Little House the Laura Years)', 'Little House in the Big Woods (Little House (Original Series Paperback))', 'Little House in the Big Woods Book and Charm (Charming Classics)', 'A Farmer Boy', 'Farmer Boy (Little House Books)', 'Farmer Boy (Little House (Original Series Paperback))', 'Little House in the Big Woods (Isis Large Print for Children Windrush)', 'Little House In The Big Woods Unabr CD Low Price (Little House the Laura Years)', 'The first four years', 'The First Four Years (Little House)', 'The first four years.', 'The First Four Years (Little House the Laura Years)', 'First Four Years (Little House (HarperTrophy))', 'The First Four Years (Little House Books)', 'The First Four Years (Little House (Original Series Library))', 'First Four Years (Little House (Original Series Paperback))', 'Long Winter', 'The Long Winter (Little House)', 'Long Winter (Little House (HarperTrophy))', 'The Long Winter (Little House Books)', 'Long Winter (Little House (Original Series Paperback))', 'The Long Winter (Little House (Original Series Paperback))', 'By the Shores of Silver Lake (Little House (Original Series Paperback))', 'Little Town on the Prairie CD', 'Little Town on the Prairie (Little House)', 'Little Town on the Prairie (Little House Books)', 'Little Town On The Prairie (Little House (Original Series Paperback))', 'These Happy Golden Years CD', 'These Happy Golden Years (Little House)', 'These Happy Golden Years (Laura Years)', 'These Happy Golden Years (Little House (Original Series Paperback))', 'These Happy Golden Years (Little House Books)', 'These Happy Golden Years (Little House on the Prairie)', 'These Happy Golden Years (Little House (HarperTrophy))', 'On the Banks of Plum Creek (Little House)', 'On the Banks of Plum Creek (One Cassette)', 'On the Banks of Plum Creek (Little House the Laura Years)', 'On the Banks of Plum Creek (Classic Mammoth)', 'On the Banks of Plum Creek CD (Little House the Laura Years)', 'On the Banks of Plum Creek (Little House (Original Series Paperback))', 'By the Shores of Silver Lake (Little House Books)', 'By the Shores of Silver Lake (Little House)', 'By the Shores of Silver Lake CD (Little House)', 'A Little Prairie House (My First Little House Books)', 'Little House Farm Days (Little House Chapter Books/the Laura Years, 7)', 'Little House Farm Days (Little House Chapter Books)', 'Winter on the Farm (My First Little House Books)', 'Winter on the Farm (My First Little House Books (Sagebrush))', 'The Adventures of Laura and Jack (A Little House Chapter Book) (A Little house chapter book)', 'Christmas Stories (Little House Chapter Books)', 'Christmas Stories (Little House Chapter Books/the Laura Years, 10)', 'Going to Town', 'Going to Town (My First Little House Books)', 'Little House Friends (Little House Chapter Books)', 'Little House Friends (Little House Chapter Books/the Laura Years, 9)', 'Hard Times on the Prairie (Little House Chapter Books/the Laura Years, 8)', 'Going West (My First Little House Books)', 'Hard Times on the Prairie (Little House Chapter Books)', 'Pioneer Sisters (Laura (Econo-Clad))', 'Pioneer Sisters (Little House Chapter Books/the Laura Years, 2)', 'Going West (My First Little Houe Books)', 'Christmas in the Big Woods (My First Little House Books)', 'Going West (My First Little House Books (Sagebrush))', 'Christmas in the Big Woods', 'Sugar Snow (My First Little House Books)', 'Sugar Snow (My First Little House Books (Sagebrush))', 'A Little House Collection', 'Animal Adventures (Little House Chapter Books/the Laura Years, 3)', 'The Little House Collection Box Set (Full Color) (Little House)', 'School Days (Little House Chapter Books/the Laura Years, 4)', 'School Days (Laura (Econo-Clad))', 'County Fair (My First Little House Books (Sagebrush))', 'Little House Parties (Little House Chapter Books/the Laura Years, 14)', 'Little House Parties (Little House Chapter Books)', 'Farmer Boy Days (Little House Chapter Books)', 'Farmer Boy Days (Little House Chapter Books/the Laura Years, 6)', 'My Little House Songbook (My First Little House Books Series)', 'My Little House Songbook (My First Little House Books, No 1)', 'Deer in the Wood', 'The deer in the wood (My first Little house books)', 'The Deer in the Wood (My First Little House Books (Sagebrush))', 'The Deer in the Wood (Little House)', 'Little House on the Prairie (Little House)', 'The Little House on the Prairie', 'Little house on the prairie.', 'Little House On The Prairie (Little House the Laura Years)', 'Little House on the Prairie (Classic Mammoth)', 'Little House on the Prairie NW 247', 'Little House on the Prairie (Little Brown Notebook Series)', 'Little House on the Prairie (Little House Books)', 'Little House on the Prairie (Little House (HarperTrophy))', 'Little House On The Prairie CD (Little House the Laura Years)', 'Little House on the Prairie Tie-in Edition (Little House)', 'Little House On The Prairie (Little House (Original Series Paperback))', 'Little House on the Prairie Book and Charm (Charming Classics)', 'Little House On The Prairie Low Price CD', 'Little House on the Prairie Boxed Set ((9 Books) Little House On the Prairie; Farmer Boy; On the Banks of Plum Creek; the Long Winter; These Happy Golden Years; the First Four Years; By the Shores of Silver Lake; Little House In the Big Woods; Little Town On the Prairie)', 'g.11b60fcs_w', 'g.122chq7m', 'Little House in the Ozarks: The Rediscovered Writings', 'A Little House Birthday', 'Summertime in the Big Woods', 'Winter Days in the Big Woods', 'Bedtime for Laura', 'Laura Helps Pa', ""Laura's Garden"", 'Hello, Laura!', 'My Book of Little House Christmas Paper Dolls: Christmas on the Prairie', 'My Little House 123', 'My Little House Birthday Book', 'My Little House Book of Animals', 'My Little House Book of Family', 'My Little House Book of Memories', 'My Little House Diary', 'Dear Laura: Letters from Children to Laura Ingalls Wilder', 'Little House Sisters', 'The Little House Baby Book', 'Laura & Mr. Edwards', 'Little House Friends', 'A Farmer Boy Birthday', 'Country Fair', 'Christmas Stories', 'School Days', 'Winter on the Farm', 'Prairie Day', ""Dance at Grandpa's"", 'A Little Prairie House', 'Laura & Nellie', 'Going West', 'Pioneer Sisters', 'Little House', 'Sugar Snow', 'Animal Adventures', 'My Little House Songbook', 'Little House Parties', 'Farmer Boy Days', 'A FAMILY COLLECTION', 'Orillas del río Plum', '1998 Laura Ingalls Wilder Country Engagement Book', 'Caroline and Her Sister', 'The Complete Little House on the Prairie', ""Laura's Little House"", ""Laura Ingalls Wilder's prairie wisdom"", 'Largo Invierno', 'A Day on the Prairie', ""Laura's Pa"", 'Writings to young women from Laura Ingalls Wilder']",ToG,"Laura Ingalls Wilder wrote the beloved ""Little House"" series of children's novels, which are fictionalized accounts of her childhood as a pioneer in the American Midwest. The most famous is *Little House on the Prairie*.",True
WebQTest-1582,webqsp,test,what time in china hong kong?,"China and Hong Kong both use **China Standard Time (CST)**, which is **UTC+8** all year (no daylight saving time).",['Hong Kong Time Zone'],ToG,"China and Hong Kong both use **China Standard Time (CST)**, which is **UTC+8** all year (no daylight saving time).",False
WebQTest-1501,webqsp,test,where is the un based?,"The UN is headquartered in New York City, USA.",['New York City'],ToG,"The UN is headquartered in New York City, USA.",True
WebQTest-559,webqsp,test,what instrument did robin gibb play?,"Robin Gibb primarily sang, but he also played piano and violin.","['Piano', 'Violin', 'Vocals', 'Harmonica', 'Drum machine']",ToG,"Robin Gibb primarily sang, but he also played piano and violin.",True
WebQTest-1562,webqsp,test,what countries constitute the eu?,"The European Union (EU) currently consists of **27 countries**:

Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, and Sweden.","['Belgium', 'Bulgaria', 'Czech Republic', 'Croatia', 'Cyprus', 'Estonia', 'Finland', 'Germany', 'Greece', 'Hungary', 'Italy', 'Republic of Ireland', 'Latvia', 'Luxembourg', 'Lithuania', 'Malta', 'Netherlands', 'Poland', 'Portugal', 'Romania', 'Spain', 'Slovakia', 'Slovenia', 'United Kingdom', 'Sweden', 'France', 'Austria', 'Denmark']",ToG,"The European Union (EU) currently consists of **27 countries**:

Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, and Sweden.",True
WebQTest-20,webqsp,test,what did st augustine do?,"St. Augustine was a theologian and philosopher who shaped Western Christianity. His key contributions include:

*   Writing foundational works like *Confessions* (an autobiographical spiritual memoir) and *The City of God* (a defense of Christianity after Rome's fall).
*   Systematizing Christian doctrine on original sin, divine grace, and just war.
*   Influencing Protestant reformers (like Luther and Calvin) and Catholic theology for centuries.","['Philosopher', 'Physician', 'Writer']",ToG,"St. Augustine was a theologian and philosopher who shaped Western Christianity. His key contributions include:

*   Writing foundational works like *Confessions* (an autobiographical spiritual memoir) and *The City of God* (a defense of Christianity after Rome's fall).
*   Systematizing Christian doctrine on original sin, divine grace, and just war.
*   Influencing Protestant reformers (like Luther and Calvin) and Catholic theology for centuries.",True
WebQTest-1607,webqsp,test,who won fedex cup 2012?,Brandt Snedeker won the FedEx Cup in 2012.,['Brandt Snedeker'],ToG,Brandt Snedeker won the FedEx Cup in 2012.,True
WebQTest-1696,webqsp,test,what did ferdinand magellan do?,"Ferdinand Magellan organized and led the first expedition to circumnavigate the globe (1519–1522). Although he was killed in the Philippines, his fleet completed the voyage, proving the Earth was round and interconnected by oceans.","['Sailor', 'Navigator', 'Explorer']",ToG,"Ferdinand Magellan organized and led the first expedition to circumnavigate the globe (1519–1522). Although he was killed in the Philippines, his fleet completed the voyage, proving the Earth was round and interconnected by oceans.",False
WebQTest-1553,webqsp,test,where does sami yusuf live?,"Sami Yusuf currently lives in Dubai, United Arab Emirates.",['Tehran'],ToG,"Sami Yusuf currently lives in Dubai, United Arab Emirates.",False
WebQTest-561,webqsp,test,when was abe lincoln president?,"Abraham Lincoln was president from March 4, 1861, until his assassination on April 15, 1865.","['Abraham Lincoln 1861 presidential inauguration', 'Abraham Lincoln 1865 presidential inauguration']",ToG,"Abraham Lincoln was president from March 4, 1861, until his assassination on April 15, 1865.",False
WebQTest-300,webqsp,test,who is sir francis bacon?,"Sir Francis Bacon (1561–1626) was an English philosopher, statesman, scientist, and author. He is best known for developing the **scientific method** based on observation and experimentation, which helped lay the groundwork for modern science. His influential works include *Novum Organum* and *The Advancement of Learning*.","['Spy', 'Statesman', 'Philosopher', 'Scientist', 'Author']",ToG,"Sir Francis Bacon (1561–1626) was an English philosopher, statesman, scientist, and author. He is best known for developing the **scientific method** based on observation and experimentation, which helped lay the groundwork for modern science. His influential works include *Novum Organum* and *The Advancement of Learning*.",True
WebQTest-638,webqsp,test,what languages are there in japan?,"The main language spoken in Japan is **Japanese**. There are also several indigenous and regional languages, most notably:

*   **Ryukyuan languages** (e.g., Okinawan), spoken in the Ryukyu Islands.
*   **Ainu**, spoken by the indigenous Ainu people in Hokkaido.
*   **Japanese Sign Language (JSL)**, a distinct sign language.
*   **Regional dialects** of Japanese (e.g., Kansai-ben, Tohoku-ben), which can vary significantly.

Additionally, due to immigration, languages like Portuguese, Chinese, and Korean are spoken in some communities.","['English Language', 'Korean Language', 'Esperanto Language', 'Japanese Language', 'Ainu Language']",ToG,"The main language spoken in Japan is **Japanese**. There are also several indigenous and regional languages, most notably:

*   **Ryukyuan languages** (e.g., Okinawan), spoken in the Ryukyu Islands.
*   **Ainu**, spoken by the indigenous Ainu people in Hokkaido.
*   **Japanese Sign Language (JSL)**, a distinct sign language.
*   **Regional dialects** of Japanese (e.g., Kansai-ben, Tohoku-ben), which can vary significantly.

Additionally, due to immigration, languages like Portuguese, Chinese, and Korean are spoken in some communities.",False
WebQTest-83,webqsp,test,which countries speak german officially?,"Germany, Austria, Switzerland, Belgium, Luxembourg, and Liechtenstein.","['Belgium', 'Germany', 'East Germany', 'Luxembourg', 'Liechtenstein', 'Switzerland', 'Austria']",ToG,"Germany, Austria, Switzerland, Belgium, Luxembourg, and Liechtenstein.",True
WebQTest-502,webqsp,test,where did al qaeda attack?,"Al-Qaeda is most infamous for the September 11, 2001 attacks on the United States (World Trade Center, Pentagon, and Flight 93). Beyond this, the group has carried out or inspired major attacks worldwide, including:

*   **1998:** U.S. Embassies in Nairobi, Kenya, and Dar es Salaam, Tanzania.
*   **2000:** USS Cole in Aden, Yemen.
*   **2004:** Commuter trains in Madrid, Spain.
*   **2005:** London public transportation system.
*   Numerous other bombings and attacks across the Middle East, Africa, and Asia.","['Taliban insurgency', 'September 11 attacks']",ToG,"Al-Qaeda is most infamous for the September 11, 2001 attacks on the United States (World Trade Center, Pentagon, and Flight 93). Beyond this, the group has carried out or inspired major attacks worldwide, including:

*   **1998:** U.S. Embassies in Nairobi, Kenya, and Dar es Salaam, Tanzania.
*   **2000:** USS Cole in Aden, Yemen.
*   **2004:** Commuter trains in Madrid, Spain.
*   **2005:** London public transportation system.
*   Numerous other bombings and attacks across the Middle East, Africa, and Asia.",False
WebQTest-1617,webqsp,test,what did nicholas copernicus discover?,"Nicholas Copernicus discovered that the Sun, not the Earth, is at the center of the solar system (heliocentrism), contradicting the long-held Earth-centered (geocentric) model.","['Heliocentrism', 'Copernican heliocentrism', 'Copernican Revolution']",ToG,"Nicholas Copernicus discovered that the Sun, not the Earth, is at the center of the solar system (heliocentrism), contradicting the long-held Earth-centered (geocentric) model.",True
WebQTest-1101,webqsp,test,who is martin luther king jr facts?,"Martin Luther King Jr. was a pivotal leader in the American civil rights movement. Key facts:

*   **Born:** January 15, 1929, in Atlanta, Georgia.
*   **Role:** Baptist minister and activist who championed racial equality through nonviolent civil disobedience.
*   **Famous Speech:** Delivered the ""I Have a Dream"" speech during the 1963 March on Washington.
*   **Major Achievement:** Helped secure the passage of the Civil Rights Act of 1964 and the Voting Rights Act of 1965.
*   **Nobel Prize:** Awarded the Nobel Peace Prize in 1964.
*   **Assassination:** Was assassinated on April 4, 1968, in Memphis, Tennessee.
*   **Legacy:** His birthday is a U.S. federal holiday observed on the third Monday of January.","['Civil rights activist', 'Pastor', 'Minister', 'Humanitarian', 'Writer', 'Clergy']",ToG,"Martin Luther King Jr. was a pivotal leader in the American civil rights movement. Key facts:

*   **Born:** January 15, 1929, in Atlanta, Georgia.
*   **Role:** Baptist minister and activist who championed racial equality through nonviolent civil disobedience.
*   **Famous Speech:** Delivered the ""I Have a Dream"" speech during the 1963 March on Washington.
*   **Major Achievement:** Helped secure the passage of the Civil Rights Act of 1964 and the Voting Rights Act of 1965.
*   **Nobel Prize:** Awarded the Nobel Peace Prize in 1964.
*   **Assassination:** Was assassinated on April 4, 1968, in Memphis, Tennessee.
*   **Legacy:** His birthday is a U.S. federal holiday observed on the third Monday of January.",True
WebQTest-1269,webqsp,test,where was the boston tea party 1773?,"The Boston Tea Party took place in Boston Harbor, at Griffin's Wharf.",['Boston Harbor'],ToG,"The Boston Tea Party took place in Boston Harbor, at Griffin's Wharf.",True
WebQTest-116,webqsp,test,which country was justin bieber born in?,Justin Bieber was born in Canada.,['Canada'],ToG,Justin Bieber was born in Canada.,True
WebQTest-659,webqsp,test,what form of government is the uk?,"The United Kingdom is a constitutional monarchy with a parliamentary democracy. This means it has a monarch (the King) as the ceremonial head of state, while elected representatives in Parliament hold the real political power, led by the Prime Minister.","['Parliamentary system', 'Unitary state', 'Constitutional monarchy']",ToG,"The United Kingdom is a constitutional monarchy with a parliamentary democracy. This means it has a monarch (the King) as the ceremonial head of state, while elected representatives in Parliament hold the real political power, led by the Prime Minister.",True
WebQTest-1020,webqsp,test,what highschool did r. kelly attend?,R. Kelly attended Kenwood Academy in Chicago.,['Kenwood Academy'],ToG,R. Kelly attended Kenwood Academy in Chicago.,True
WebQTest-1362,webqsp,test,who is the state governor of florida?,Ron DeSantis is the current governor of Florida.,['Rick Scott'],ToG,Ron DeSantis is the current governor of Florida.,False
WebQTest-1344,webqsp,test,what two states is st louis in?,"St. Louis is located in two states: **Missouri** and **Illinois**. The larger, historic part is in Missouri, while the Illinois portion is part of the broader metropolitan area.",['Missouri'],ToG,"St. Louis is located in two states: **Missouri** and **Illinois**. The larger, historic part is in Missouri, while the Illinois portion is part of the broader metropolitan area.",True
WebQTest-256,webqsp,test,what is the primary language of china?,Mandarin Chinese (Standard Chinese) is the official primary language of China.,['Standard Chinese'],ToG,Mandarin Chinese (Standard Chinese) is the official primary language of China.,True
WebQTest-51,webqsp,test,who will play mr gray in the film?,Jamie Dornan played Christian Grey in the *Fifty Shades* film series.,['Jamie Dornan'],ToG,Jamie Dornan played Christian Grey in the *Fifty Shades* film series.,True
WebQTest-193,webqsp,test,what school did ben roethlisberger go to?,"Ben Roethlisberger attended Miami University in Oxford, Ohio.",['Miami University'],ToG,"Ben Roethlisberger attended Miami University in Oxford, Ohio.",True
WebQTest-740,webqsp,test,who was selena gomez in barney and friends?,"Selena Gomez was a recurring child actress on *Barney & Friends* from 2002 to 2004, playing the character ""Gianna.""",['Gianna'],ToG,"Selena Gomez was a recurring child actress on *Barney & Friends* from 2002 to 2004, playing the character ""Gianna.""",True
WebQTest-1435,webqsp,test,who did kurt warner play 4?,"Kurt Warner played for three NFL teams: the St. Louis Rams, the New York Giants, and the Arizona Cardinals.","['Amsterdam Admirals', 'Northern Iowa Panthers football', 'Iowa Barnstormers', 'New York Giants', 'St. Louis Rams', 'Arizona Cardinals']",ToG,"Kurt Warner played for three NFL teams: the St. Louis Rams, the New York Giants, and the Arizona Cardinals.",True
WebQTest-651,webqsp,test,what is the currency of germany now?,The currency of Germany is the **Euro (€)**. It replaced the Deutsche Mark in 2002.,['Euro'],ToG,The currency of Germany is the **Euro (€)**. It replaced the Deutsche Mark in 2002.,True
