id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-1085,webqsp,test,who was demi lovato dating?,"As of late 2024, Demi Lovato is engaged to musician Jordan ""Jutes"" Lutes. They began dating in 2022 and got engaged in December 2023.","['Nicholas Braun', 'Joe Jonas', 'Cody Linley', 'Wilmer Valderrama']",ToG,"As of late 2024, Demi Lovato is engaged to musician Jordan ""Jutes"" Lutes. They began dating in 2022 and got engaged in December 2023.",False
WebQTest-1304,webqsp,test,what was hitler the leader of?,"Adolf Hitler was the leader of Nazi Germany, officially serving as both the head of the Nazi Party (NSDAP) and the dictator of Germany from 1933 to 1945.","['Hitler Youth', 'Gestapo', '1st SS Panzer Division Leibstandarte SS Adolf Hitler', 'Nazi Party', 'Schutzstaffel', 'Waffen-SS', 'Wehrmacht', 'Sturmabteilung']",ToG,"Adolf Hitler was the leader of Nazi Germany, officially serving as both the head of the Nazi Party (NSDAP) and the dictator of Germany from 1933 to 1945.",True
WebQTest-1610,webqsp,test,who was gerald ford vp?,"Gerald Ford's vice president was **Nelson Rockefeller**. Ford became president after Richard Nixon's resignation in 1974, and Rockefeller served as his VP from December 1974 until the end of Ford's term in 1977.",['Nelson Rockefeller'],ToG,"Gerald Ford's vice president was **Nelson Rockefeller**. Ford became president after Richard Nixon's resignation in 1974, and Rockefeller served as his VP from December 1974 until the end of Ford's term in 1977.",True
WebQTest-440,webqsp,test,where is jason mraz from?,"Jason Mraz is from Mechanicsville, Virginia, USA.","['California', 'Mechanicsville']",ToG,"Jason Mraz is from Mechanicsville, Virginia, USA.",True
WebQTest-108,webqsp,test,what was the book written by charles darwin?,_On the Origin of Species_ (full title: _On the Origin of Species by Means of Natural Selection_).,"[""Charles Darwin's zoology notes & specimen lists from H.M.S. Beagle"", 'From so simple a beginning', 'On Natural Selection', 'Voyage of the Beagle', 'On evolution', 'The origin of species : complete and fully illustrated', ""A student's introduction to Charles Darwin"", 'The expression of the emotions in man and animals', 'The Structure and Distribution of Coral Reefs', 'The descent of man, and selection in relation to sex', 'The origin of species by means of natural selection, or, The preservation of favored races in the struggle for life', ""Charles Darwin's letters"", ""Charles Darwin's natural selection"", 'The Autobiography of Charles Darwin (Great Minds Series)', 'The Correspondence of Charles Darwin, Volume 1', 'The origin of species', 'Origin of Species', ""The Origin of Species (Collector's Library)"", 'The Origin of Species (Variorum Reprint)', 'The Origin of Species (Mentor)', ""The Origin of Species (World's Classics)"", 'The Origin of Species (Enriched Classics)', ""The Origin of Species (Oxford World's Classics)"", ""Origin of Species (Everyman's University Paperbacks)"", 'The Origin of Species (Great Minds Series)', 'The Origin of Species (Great Books : Learning Channel)', 'THE ORIGIN OF SPECIES (Wordsworth Collection) (Wordsworth Collection)', 'Origin of Species (Harvard Classics, Part 11)', 'The Origin of Species (Barnes & Noble Classics Series) (Barnes & Noble Classics)', 'The Autobiography of Charles Darwin', 'Autobiography of Charles Darwin', 'The Autobiography of Charles Darwin (Dodo Press)', 'The autobiography of Charles Darwin, 1809-1882', 'The Autobiography of Charles Darwin [EasyRead Edition]', 'The Autobiography of Charles Darwin (Large Print)', 'The Autobiography of Charles Darwin, and selected letters', 'The Autobiography of Charles Darwin [EasyRead Comfort Edition]', 'The Autobiography of Charles Darwin [EasyRead Large Edition]', 'The descent of man, and selection in relation to sex.', 'The descent of man and selection in relation to sex.', 'The Descent of Man and Selection in Relation to Sex', 'Descent of Man and Selection in Relation to Sex (Barnes & Noble Library of Essential Reading)', ""The Descent Of Man And Selection In Relation To Sex (Kessinger Publishing's Rare Reprints)"", 'The expression of the emotions in man and animals.', 'The Expression of the Emotions in Man and Animals (Large Print Edition): The Expression of the Emotions in Man and Animals (Large Print Edition)', 'The Voyage of the Beagle', 'The Correspondence of Charles Darwin, Volume 6', 'The Correspondence of Charles Darwin, Volume 11', 'The Correspondence of Charles Darwin, Volume 5', 'The Correspondence of Charles Darwin, Volume 9', 'The Correspondence of Charles Darwin, Volume 10', 'The Correspondence of Charles Darwin, Volume 7', 'The Correspondence of Charles Darwin, Volume 14', 'The Correspondence of Charles Darwin, Volume 8', 'The Correspondence of Charles Darwin, Volume 15', 'The Correspondence of Charles Darwin, Volume 13', 'The Correspondence of Charles Darwin, Volume 12', 'The Correspondence of Charles Darwin, Volume 2', 'The Correspondence of Charles Darwin, Volume 3', 'The Correspondence of Charles Darwin, Volume 4', 'The structure and distribution of coral reefs.', 'The voyage of the Beagle.', 'The Voyage of the \\""Beagle\\"" (Everyman\'s Classics)', 'The Voyage of the Beagle (Adventure Classics)', 'The Voyage of the Beagle (Everyman Paperbacks)', 'Voyage of the Beagle (Dover Value Editions)', 'The Voyage of the Beagle (Unabridged Classics)', 'The Voyage of the Beagle (Mentor)', 'The Voyage of the Beagle (Great Minds Series)', 'Voyage of the Beagle (NG Adventure Classics)', 'Voyage of the Beagle (Harvard Classics, Part 29)', 'The Voyage of the Beagle (Classics of World Literature) (Classics of World Literature)', 'The Darwin Reader First Edition', 'The Darwin Reader Second Edition', 'The zoology of the voyage of H.M.S. Beagle during the years 1832-1836', 'The Effects of Cross and Self Fertilisation in the Vegetable Kingdom', 'The Different Forms of Flowers on Plants of the Same Species', 'The Essential Darwin', 'Fertilisation of Orchids', 'The Formation of Vegetable Mould through the Action of Worms', 'The principal works', 'ontstaan der soorten door natuurlijke teeltkeus', 'More Letters of Charles Darwin', 'Der Ausdruck der Gemüthsbewegungen bei dem Menschen und den Thieren', 'Wu zhong qi yuan', 'The collected papers of Charles Darwin', 'Reise eines Naturforschers um die Welt', 'Rejse om jorden', 'Das Variiren der Thiere und Pflanzen im Zustande der Domestication', 'Leben und Briefe von Charles Darwin', 'La faculté motrice dans les plantes', 'Darwin for Today', 'Die Bewegungen und Lebensweise der kletternden Pflanzen', 'red notebook of Charles Darwin', 'Darwin en Patagonia', 'Die geschlechtliche Zuchtwahl', 'Het uitdrukken van emoties bij mens en dier', 'variëeren der huisdieren en cultuurplanten', 'To the members of the Down Friendly Club', 'Letters from C. Darwin, Esq., to A. Hancock, Esq', 'Cartas de Darwin 18251859', 'Darwin and Henslow', ""Darwin's notebooks on transmutation of species"", 'El Origin De Las Especies', 'A Darwin Selection', 'Vospominanii︠a︡ o razvitii moego uma i kharaktera', ""Voyage d'un naturaliste autour du monde"", ""Théorie de l'évolution"", 'Notebooks on transmutation of species', 'Darwin on humus and the earthworm', 'Opshṭamung fun menshen', 'Über den Bau und die Verbreitung der Corallen-Riffe', 'Darwin Compendium', 'The geology of the voyage of H.M.S. Beagle', 'Gesammelte kleinere Schriften', 'The portable Darwin', 'H.M.S. Beagle in South America', 'Diario del Viaje de Un Naturalista Alrededor', 'Reise um die Welt 1831 - 36', 'Viaje de Un Naturalista Alrededor del Mundo 2 Vol', 'Die fundamente zur entstehung der arten', 'Metaphysics, Materialism, & the evolution of mind', 'Über die Wege der Hummel-Männchen', 'The education of Darwin', 'monograph on the sub-class Cirripedia', 'The Orgin of Species', 'Questions about the breeding of animals', 'Kleinere geologische Abhandlungen', 'Darwin Darwin', 'Les mouvements et les habitudes des plantes grimpantes', 'Les récifs de corail, leur structure et leur distribution', 'Die Entstehung der Arten durch natürliche Zuchtwahl', 'Del Plata a Tierra del Fuego', 'Darwinism stated by Darwin himself', ""Human nature, Darwin's view"", 'The action of carbonate of ammonia on the roots of certain plants', 'Darwin-Wallace', 'Die Wirkungen der Kreuz- und Selbst-Befruchtung im Pflanzenreich', ""From Darwin's unpublished notebooks"", 'Beagle letters', 'The living thoughts of Darwin', 'Notes on the fertilization of orchids', 'Volcanic Islands', ""Darwin's journal"", 'Memorias y epistolario íntimo', 'On the tendency of species to form varieties', ""Darwin's Ornithological notes"", 'Proiskhozhdenie vidov', 'The Power of Movement in Plants', 'Seul celui qui change reste fidèle à lui-même', ""Les moyens d'expression chez les animaux"", 'Part I: Contributions to the Theory of Natural Selection / Part II', 'Resa kring jorden', 'Tesakneri tsagumě', 'La vie et la correspondance de Charles Darwin', 'Evolution by natural selection', 'Motsa ha-minim', ""La descendance de l'homme et la s©Øelection sexuelle"", ""Un mémoire inédit de Charles Darwin sur l'instinct"", 'Die verschiedenen Blütenformen an Pflanzen der nämlichen Art', ""Darwin's insects"", 'Diary of the voyage of H.M.S. Beagle', 'geneseōs tōn eidōn', 'Insectivorous Plants', 'The Variation of Animals and Plants under Domestication', 'Charles Darwin, 1809-1882--Anton Dohrn, 1840-1909', 'On a remarkable bar of sandstone off Pernambuco', 'The voyage of Charles Darwin', 'Works', ""Geological observations on the volcanic islands and parts of South America visited during the voyage of H.M.S. 'Beagle"", ""Journal of researches into the natural history and geology of the countries visited during the voyage round the world of the H. M. S. 'Beagle' under the command of Captain Fitz Roy, R. N"", 'Charles Darwin', 'Charles Darwin on the routes of male humble bees', ""Charles Darwin's marginalia"", 'Darwin', 'Evolution', 'Evolution and natural selection', 'The foundations of the Origin of species', 'Monographs of the fossil Lepadidae and the fossil Balanidae', 'On the origin of species by means of natural selection', 'Origins', 'The Life of Erasmus Darwin', 'The Correspondence of Charles Darwin, Volume 1: 1821-1836', 'The Correspondence of Charles Darwin, Volume 2: 1837-1843', 'The Correspondence of Charles Darwin, Volume 3: 1844-1846', 'The Correspondence of Charles Darwin, Volume 8: 1860', 'The Correspondence of Charles Darwin, Volume 4: 1847-1850', 'The Correspondence of Charles Darwin, Volume 5: 1851-1855', 'The Correspondence of Charles Darwin, Volume 6: 1856-1857', 'The Correspondence of Charles Darwin, Volume 7: 1858-1859', 'The Correspondence of Charles Darwin, Volume 9: 1861', 'The Correspondence of Charles Darwin, Volume 10: 1862', 'The Correspondence of Charles Darwin, Volume 11: 1863', 'The Correspondence of Charles Darwin, Volume 12: 1864', 'The Correspondence of Charles Darwin, Volume 13: 1865', 'The Correspondence of Charles Darwin, Volume 14: 1866', 'The Correspondence of Charles Darwin, Volume 15: 1867', 'The Correspondence of Charles Darwin, Volume 18: 1870', 'The Correspondence of Charles Darwin, Volume 17: 1869', 'The Correspondence of Charles Darwin, Volume 16: 1868', 'On the Movements and Habits of Climbing Plants', 'Geological Observations on South America']",ToG,_On the Origin of Species_ (full title: _On the Origin of Species by Means of Natural Selection_).,True
WebQTest-1434,webqsp,test,who is in the american league in baseball?,"The American League (AL) is one of two leagues in Major League Baseball (MLB). It currently consists of 15 teams, divided into three divisions:

**AL East**
- Baltimore Orioles
- Boston Red Sox
- New York Yankees
- Tampa Bay Rays
- Toronto Blue Jays

**AL Central**
- Chicago White Sox
- Cleveland Guardians
- Detroit Tigers
- Kansas City Royals
- Minnesota Twins

**AL West**
- Houston Astros
- Los Angeles Angels
- Oakland Athletics
- Seattle Mariners
- Texas Rangers","['Boston Red Sox', 'Baltimore Orioles', 'Chicago White Sox', 'Cleveland Indians', 'Detroit Tigers', 'Houston Astros', 'Kansas City Royals', 'Los Angeles Angels of Anaheim', 'Minnesota Twins', 'Washington Senators', 'Oakland Athletics', 'Philadelphia Athletics', 'Tampa Bay Devil Rays', 'Seattle Mariners', 'Toronto Blue Jays', 'Tampa Bay Rays', 'Texas Rangers', 'New York Yankees', 'Seattle Pilots', 'St. Louis Browns', 'Milwaukee Brewers', 'New York Highlanders', 'Chicago White Stockings', 'Cleveland Naps', 'Kansas City Athletics', 'California Angels', 'Anaheim Angels']",ToG,"The American League (AL) is one of two leagues in Major League Baseball (MLB). It currently consists of 15 teams, divided into three divisions:

**AL East**
- Baltimore Orioles
- Boston Red Sox
- New York Yankees
- Tampa Bay Rays
- Toronto Blue Jays

**AL Central**
- Chicago White Sox
- Cleveland Guardians
- Detroit Tigers
- Kansas City Royals
- Minnesota Twins

**AL West**
- Houston Astros
- Los Angeles Angels
- Oakland Athletics
- Seattle Mariners
- Texas Rangers",True
WebQTest-1875,webqsp,test,what type of political system is brazil?,"Brazil is a **federal presidential constitutional republic**. It has a democratic system with a president as both head of state and head of government, a multi-party Congress, and an independent judiciary.","['Presidential system', 'Constitutional republic', 'Federal republic']",ToG,"Brazil is a **federal presidential constitutional republic**. It has a democratic system with a president as both head of state and head of government, a multi-party Congress, and an independent judiciary.",True
WebQTest-1670,webqsp,test,who is tatyana ali parents?,"Tatyana Ali's mother is Sonia Ali, a nurse from Panama, and her father is Sheriff Ali, a retired police officer from Trinidad and Tobago.","['Sheriff Ali', 'Sonia Ali']",ToG,"Tatyana Ali's mother is Sonia Ali, a nurse from Panama, and her father is Sheriff Ali, a retired police officer from Trinidad and Tobago.",True
WebQTest-1853,webqsp,test,what made richard hammond famous?,"Richard Hammond became famous primarily as a co-host of the BBC's hugely popular motoring show *Top Gear*, alongside Jeremy Clarkson and James May.","['Presenter', 'Stunt Performer', 'Television producer', 'Radio personality', 'Writer', 'Journalist', 'Screenwriter', 'Author', 'Voice Actor']",ToG,"Richard Hammond became famous primarily as a co-host of the BBC's hugely popular motoring show *Top Gear*, alongside Jeremy Clarkson and James May.",False
WebQTest-667,webqsp,test,what is the capital of republic of ireland?,Dublin.,['Dublin'],ToG,Dublin.,True
WebQTest-1181,webqsp,test,what is the current time in kauai hawaii?,"Kauai, Hawaii, is in the Hawaii-Aleutian Standard Time (HST) zone, which does not observe daylight saving time.  

Right now, the time in Kauai is **2 hours behind** Pacific Daylight Time (PDT).  

If you’re on the U.S. West Coast (PDT), subtract 2 hours.  
If you’re on the U.S. East Coast (EDT), subtract 6 hours.  

For the exact current time in Kauai, you can check a world clock or search “time in Kauai” online, since I can’t provide live updates.",['Hawaii-Aleutian Time Zone'],ToG,"Kauai, Hawaii, is in the Hawaii-Aleutian Standard Time (HST) zone, which does not observe daylight saving time.  

Right now, the time in Kauai is **2 hours behind** Pacific Daylight Time (PDT).  

If you’re on the U.S. West Coast (PDT), subtract 2 hours.  
If you’re on the U.S. East Coast (EDT), subtract 6 hours.  

For the exact current time in Kauai, you can check a world clock or search “time in Kauai” online, since I can’t provide live updates.",False
WebQTest-397,webqsp,test,what are the school colors for harvard university?,Crimson is the official school color of Harvard University.,['Crimson'],ToG,Crimson is the official school color of Harvard University.,True
WebQTest-60,webqsp,test,where did eleanor roosevelt die?,Eleanor Roosevelt died in her apartment at 55 East 74th Street in New York City.,['Manhattan'],ToG,Eleanor Roosevelt died in her apartment at 55 East 74th Street in New York City.,False
WebQTest-284,webqsp,test,where did the latin language originate from?,"Latin originated in the region of **Latium** in central Italy, around the area of the Tiber River where the city of Rome was founded.","['Italic languages', 'Indo-European languages']",ToG,"Latin originated in the region of **Latium** in central Italy, around the area of the Tiber River where the city of Rome was founded.",False
WebQTest-481,webqsp,test,what kind of money do they use in germany?,Germany uses the **euro (€)** as its official currency. It replaced the Deutsche Mark in 2002.,['Euro'],ToG,Germany uses the **euro (€)** as its official currency. It replaced the Deutsche Mark in 2002.,True
WebQTest-1972,webqsp,test,where did john franklin live?,"Sir John Franklin lived in several places throughout his life, most notably in:

*   **Spilsby, Lincolnshire, England** (his birthplace and childhood home).
*   **London, England** (during his naval career and planning of his final expedition).
*   **Van Diemen's Land (now Tasmania), Australia** (as Lieutenant-Governor from 1837 to 1843).
*   His final place of residence was aboard his ship, **HMS *Erebus***, during his lost Arctic expedition (1845–1847).",['Blue Island'],ToG,"Sir John Franklin lived in several places throughout his life, most notably in:

*   **Spilsby, Lincolnshire, England** (his birthplace and childhood home).
*   **London, England** (during his naval career and planning of his final expedition).
*   **Van Diemen's Land (now Tasmania), Australia** (as Lieutenant-Governor from 1837 to 1843).
*   His final place of residence was aboard his ship, **HMS *Erebus***, during his lost Arctic expedition (1845–1847).",False
WebQTest-1350,webqsp,test,what did jesse owens won?,"Jesse Owens won four gold medals at the 1936 Berlin Olympics in the 100m, 200m, long jump, and 4x100m relay.",['Associated Press Male Athlete of the Year'],ToG,"Jesse Owens won four gold medals at the 1936 Berlin Olympics in the 100m, 200m, long jump, and 4x100m relay.",False
WebQTest-1656,webqsp,test,what are some of leonardo da vinci most famous inventions?,"Leonardo da Vinci's most famous inventions include:

*   **Flying machines** – Like the ornithopter (flapping wings) and an early helicopter design (aerial screw).
*   **War machines** – Such as the armored tank and a giant crossbow.
*   **Engineering tools** – Including early designs for a parachute, a robotic knight, and a self-propelled cart.
*   **Hydraulic devices** – Like his water-lifting machines and studies of canal locks.

Most were conceptual designs sketched in his notebooks and not built in his lifetime.","['Anemometer', 'Diving suit', 'Ornithopter', 'Viola organista', 'Double hull', 'Parachute', 'Triple Barrel Canon', '33-Barreled Organ', 'Aerial Screw', 'Armored car']",ToG,"Leonardo da Vinci's most famous inventions include:

*   **Flying machines** – Like the ornithopter (flapping wings) and an early helicopter design (aerial screw).
*   **War machines** – Such as the armored tank and a giant crossbow.
*   **Engineering tools** – Including early designs for a parachute, a robotic knight, and a self-propelled cart.
*   **Hydraulic devices** – Like his water-lifting machines and studies of canal locks.

Most were conceptual designs sketched in his notebooks and not built in his lifetime.",True
WebQTest-1771,webqsp,test,what is the islamic belief?,"The core Islamic belief is summarized in the declaration of faith (Shahada): ""There is no god but God (Allah), and Muhammad is His messenger."" This rests on six key articles of faith:

1.  **Belief in One God (Allah)** – Monotheism, without partners or equals.
2.  **Belief in Angels** – Beings of light who carry out God's commands.
3.  **Belief in Revealed Scriptures** – Including the Torah, Psalms, Gospel, and the Qur'an as the final, unchanged revelation.
4.  **Belief in Prophets** – From Adam to Jesus, with Muhammad as the final prophet.
5.  **Belief in the Day of Judgment** – Resurrection and accountability for one's deeds.
6.  **Belief in Divine Decree (Qadar)** – That God has ultimate knowledge and control of all things.

These beliefs form the foundation for a Muslim's worship, ethics,","['Mahdi', 'Tawhid', 'Prophets in Islam', 'Predestination in Islam', 'Entering Heaven alive', 'Monotheism', 'Islamic view of angels', 'Qiyamah', 'Sharia', 'Masih ad-Dajjal', 'Islamic holy books', 'God in Islam', 'Ṭūbā']",ToG,"The core Islamic belief is summarized in the declaration of faith (Shahada): ""There is no god but God (Allah), and Muhammad is His messenger."" This rests on six key articles of faith:

1.  **Belief in One God (Allah)** – Monotheism, without partners or equals.
2.  **Belief in Angels** – Beings of light who carry out God's commands.
3.  **Belief in Revealed Scriptures** – Including the Torah, Psalms, Gospel, and the Qur'an as the final, unchanged revelation.
4.  **Belief in Prophets** – From Adam to Jesus, with Muhammad as the final prophet.
5.  **Belief in the Day of Judgment** – Resurrection and accountability for one's deeds.
6.  **Belief in Divine Decree (Qadar)** – That God has ultimate knowledge and control of all things.

These beliefs form the foundation for a Muslim's worship, ethics,",True
WebQTest-1569,webqsp,test,what jamaican money called?,Jamaican money is called the **Jamaican dollar (J$)**. Its currency code is **JMD**.,['Jamaican dollar'],ToG,Jamaican money is called the **Jamaican dollar (J$)**. Its currency code is **JMD**.,True
WebQTest-1132,webqsp,test,what did coretta scott king died from?,"Coretta Scott King died from complications due to a stroke and ovarian cancer. She passed away on January 30, 2006.",['Respiratory failure'],ToG,"Coretta Scott King died from complications due to a stroke and ovarian cancer. She passed away on January 30, 2006.",False
WebQTest-823,webqsp,test,what does bolivia border?,"Bolivia borders five countries: Brazil to the north and east, Paraguay to the southeast, Argentina to the south, Chile to the southwest, and Peru to the northwest.","['Brazil', 'Peru', 'Chile', 'Paraguay', 'Argentina']",ToG,"Bolivia borders five countries: Brazil to the north and east, Paraguay to the southeast, Argentina to the south, Chile to the southwest, and Peru to the northwest.",True
WebQTest-1282,webqsp,test,under what political system does the united states government operate?,The United States operates as a **federal presidential constitutional republic**.,"['Presidential system', 'Constitutional republic', 'Federal republic']",ToG,The United States operates as a **federal presidential constitutional republic**.,True
WebQTest-564,webqsp,test,what is arkansas state capitol?,Little Rock.,['Little Rock'],ToG,Little Rock.,True
WebQTest-534,webqsp,test,what is the milwaukee brewers mascot?,The Milwaukee Brewers' mascot is **Bernie Brewer**.,"['Hank', 'Bernie Brewer', 'Bonnie Brewer']",ToG,The Milwaukee Brewers' mascot is **Bernie Brewer**.,True
WebQTest-873,webqsp,test,where does toronto get its water from?,Toronto gets its drinking water from Lake Ontario. It is treated at four city-operated water treatment plants before distribution.,['Ashbridges Bay Wastewater Treatment Plant'],ToG,Toronto gets its drinking water from Lake Ontario. It is treated at four city-operated water treatment plants before distribution.,False
WebQTest-918,webqsp,test,who is the king of cambodia now?,King Norodom Sihamoni is the current King of Cambodia. He ascended to the throne in 2004.,['Norodom Sihamoni'],ToG,King Norodom Sihamoni is the current King of Cambodia. He ascended to the throne in 2004.,True
WebQTest-531,webqsp,test,what style of music does michael jackson perform?,"Michael Jackson primarily performed **pop music**, but his work also incorporated elements of **R&B, rock, funk, soul, and disco**.","['New jack swing', 'Contemporary R&B', 'Disco', 'Motown Sound', 'Electronic music', 'Dance-pop', 'Adult contemporary music', 'Funk', 'Post-disco', 'Pop rock', 'Pop music', 'Rock music', 'Rhythm and blues', 'Dance music', 'Soul music']",ToG,"Michael Jackson primarily performed **pop music**, but his work also incorporated elements of **R&B, rock, funk, soul, and disco**.",True
WebQTest-1323,webqsp,test,what to visit in atlanta?,"Top attractions in Atlanta include:

*   **World of Coca-Cola:** Explore the history and taste global products.
*   **Georgia Aquarium:** One of the largest in the U.S.
*   **Martin Luther King Jr. National Historical Park:** His childhood home and church.
*   **Atlanta Botanical Garden:** Beautiful gardens and canopy walk.
*   **Piedmont Park:** Central park for walking, sports, and events.
*   **Ponce City Market:** Food hall and shops in a historic building.
*   **Centennial Olympic Park:** Downtown park with fountains.
*   **High Museum of Art:** Renowned art collection.
*   **Atlanta History Center:** Includes Civil War exhibits and Swan House.
*   **BeltLine:** Trails connecting neighborhoods, art, and restaurants.","['Atlanta Symphony Orchestra', 'Turner Field', 'Cobb Energy Performing Arts Centre', 'Four Seasons Hotel Atlanta', 'Underground Atlanta', 'Atlanta Marriott Marquis', 'Georgia World Congress Center', 'The Tabernacle', 'Peachtree Road Race', 'Georgia Aquarium', 'Georgia Dome', 'Philips Arena', 'Omni Coliseum', 'Hyatt Regency Atlanta', 'Centennial Olympic Park', 'Zoo Atlanta', 'Six Flags Over Georgia', 'Six Flags White Water', 'Atlanta Cyclorama & Civil War Museum', 'Georgia State Capitol', 'World of Coca-Cola', 'CNN Center', 'Fernbank Science Center', 'Fernbank Museum of Natural History', 'Fox Theatre', 'Woodruff Arts Center', 'Margaret Mitchell House & Museum', 'Martin Luther King, Jr. National Historic Site', 'Atlanta History Center', 'Variety Playhouse', 'Jimmy Carter Library and Museum', 'Masquerade', 'Arbor Place Mall', 'Atlanta Ballet', 'Center for Puppetry Arts', 'Atlanta Jewish Film Festival']",ToG,"Top attractions in Atlanta include:

*   **World of Coca-Cola:** Explore the history and taste global products.
*   **Georgia Aquarium:** One of the largest in the U.S.
*   **Martin Luther King Jr. National Historical Park:** His childhood home and church.
*   **Atlanta Botanical Garden:** Beautiful gardens and canopy walk.
*   **Piedmont Park:** Central park for walking, sports, and events.
*   **Ponce City Market:** Food hall and shops in a historic building.
*   **Centennial Olympic Park:** Downtown park with fountains.
*   **High Museum of Art:** Renowned art collection.
*   **Atlanta History Center:** Includes Civil War exhibits and Swan House.
*   **BeltLine:** Trails connecting neighborhoods, art, and restaurants.",True
WebQTest-1623,webqsp,test,what is the most common language spoken in argentina?,Spanish is the official and overwhelmingly dominant language spoken in Argentina.,['Spanish Language'],ToG,Spanish is the official and overwhelmingly dominant language spoken in Argentina.,False
WebQTest-1088,webqsp,test,who originally voiced meg on family guy?,Lacey Chabert voiced Meg in the first season of *Family Guy*. Mila Kunis took over the role starting with season two and has voiced her ever since.,['Lacey Chabert'],ToG,Lacey Chabert voiced Meg in the first season of *Family Guy*. Mila Kunis took over the role starting with season two and has voiced her ever since.,True
WebQTest-401,webqsp,test,who plays edward scissorhands?,Johnny Depp.,['Johnny Depp'],ToG,Johnny Depp.,True
WebQTest-304,webqsp,test,what is jamie oliver children names?,"Jamie Oliver's children are named Poppy Honey Rosie, Daisy Boo Pamela, Petal Blossom Rainbow, Buddy Bear Maurice, and River Rocket Blue Dallas.","['Petal Blossom Rainbow Oliver', 'Daisy Boo Pamela Oliver', 'Poppy Honey Rosie Oliver', 'Buddy Bear Maurice Oliver']",ToG,"Jamie Oliver's children are named Poppy Honey Rosie, Daisy Boo Pamela, Petal Blossom Rainbow, Buddy Bear Maurice, and River Rocket Blue Dallas.",False
WebQTest-276,webqsp,test,where was mission san rafael located?,"Mission San Rafael Arcángel was located in present-day San Rafael, California, in Marin County. It was founded in 1817 as a medical asistencia (sub-mission) of Mission San Francisco de Asís.","['94901', 'Marin County']",ToG,"Mission San Rafael Arcángel was located in present-day San Rafael, California, in Marin County. It was founded in 1817 as a medical asistencia (sub-mission) of Mission San Francisco de Asís.",True
WebQTest-1239,webqsp,test,what is the zip code for concord?,"Concord has multiple zip codes depending on the state. The most well-known are:

- **Concord, Massachusetts:** 01742  
- **Concord, New Hampshire:** 03301  
- **Concord, California:** 94520 (and 94518, 94521)","['94520', '94521', '94519', '94518', '94529', '94527', '94524', '94522']",ToG,"Concord has multiple zip codes depending on the state. The most well-known are:

- **Concord, Massachusetts:** 01742  
- **Concord, New Hampshire:** 03301  
- **Concord, California:** 94520 (and 94518, 94521)",True
WebQTest-1495,webqsp,test,where does airtran airways fly?,"AirTran Airways, which ceased operations in 2014 after merging with Southwest Airlines, primarily flew within the United States, focusing on:

*   Major hubs in **Atlanta**, **Orlando**, and **Milwaukee**.
*   Destinations across the **U.S., Mexico, and the Caribbean**.
*   Key cities like Baltimore/Washington, Las Vegas, and several Florida locations.","['Logan International Airport', 'LaGuardia Airport', 'Philadelphia International Airport', 'Denver International Airport', 'Raleigh–Durham International Airport', 'Baltimore–Washington International Airport']",ToG,"AirTran Airways, which ceased operations in 2014 after merging with Southwest Airlines, primarily flew within the United States, focusing on:

*   Major hubs in **Atlanta**, **Orlando**, and **Milwaukee**.
*   Destinations across the **U.S., Mexico, and the Caribbean**.
*   Key cities like Baltimore/Washington, Las Vegas, and several Florida locations.",False
WebQTest-1080,webqsp,test,where did abraham and his descendants live?,"Abraham and his descendants lived primarily in Canaan (the ancient region roughly corresponding to modern-day Israel and Palestine). Later, his grandson Jacob’s family migrated to Egypt, where their descendants, the Israelites, lived for several generations before the Exodus.","['Mesopotamia', 'Canaan']",ToG,"Abraham and his descendants lived primarily in Canaan (the ancient region roughly corresponding to modern-day Israel and Palestine). Later, his grandson Jacob’s family migrated to Egypt, where their descendants, the Israelites, lived for several generations before the Exodus.",True
WebQTest-655,webqsp,test,what is the zip code for wyoming michigan?,"The zip code for Wyoming, Michigan is **49509**.","['49509', '49519']",ToG,"The zip code for Wyoming, Michigan is **49509**.",True
WebQTest-344,webqsp,test,what county is west st paul in?,"West St. Paul is in Dakota County, Minnesota.",['Dakota County'],ToG,"West St. Paul is in Dakota County, Minnesota.",True
WebQTest-1502,webqsp,test,what city and state is yale located in?,"New Haven, Connecticut.",['New Haven'],ToG,"New Haven, Connecticut.",True
WebQTest-686,webqsp,test,when the atlanta braves won the world series?,"The Atlanta Braves have won the World Series four times:  
- 1914 (as the Boston Braves)  
- 1957 (as the Milwaukee Braves)  
- 1995 (as the Atlanta Braves)  
- 2021 (as the Atlanta Braves)",['1995 World Series'],ToG,"The Atlanta Braves have won the World Series four times:  
- 1914 (as the Boston Braves)  
- 1957 (as the Milwaukee Braves)  
- 1995 (as the Atlanta Braves)  
- 2021 (as the Atlanta Braves)",False
WebQTest-380,webqsp,test,where is mount st helens volcano?,"Mount St. Helens is located in the state of Washington, USA, in the Cascade Range. It is about 96 miles south of Seattle and 50 miles northeast of Portland, Oregon.","['North America', 'Washington', 'United States of America', 'Cascade Range', 'Skamania County']",ToG,"Mount St. Helens is located in the state of Washington, USA, in the Cascade Range. It is about 96 miles south of Seattle and 50 miles northeast of Portland, Oregon.",True
