id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-1766,webqsp,test,what language do russians speak?,Russian,"['Osetin Language', 'Chechen Language', 'Tatar Language', 'Azerbaijani language', 'Abaza Language', 'Mari language', 'Bashkir Language', 'Avar Language', 'Aghul language', 'Tsakhur Language', 'Tuvin Language', 'Moksha Language', 'Erzya Language', 'Kalmyk-Oirat Language', 'Kabardian Language', 'Adyghe Language', 'Rutul language', 'Lezgi Language', 'Ingush Language', 'Altai language', 'Crimean Turkish Language', 'Nogai Language', 'Dargwa Language', 'Komi language', 'Udmurt Language', 'Kumyk Language', 'Karachay-Balkar Language', 'Buryat language', 'Yakut Language', 'Russian Language', 'Tabassaran Language', 'Yiddish Language', 'Lak Language', 'Khakas Language', 'Ukrainian Language']",Tiered-Forest,Russian,True
WebQTest-1726,webqsp,test,where is south portland?,Maine,"['Cumberland County', 'Maine', 'United States of America']",Tiered-Forest,Maine,True
WebQTest-1506,webqsp,test,where is the home stadium of the new england patriots?,Gillette Stadium,['Gillette Stadium'],Tiered-Forest,Gillette Stadium,True
WebQTest-78,webqsp,test,what type of cancer did eva peron have?,cervical cancer,['Cervical cancer'],Tiered-Forest,cervical cancer,True
WebQTest-613,webqsp,test,what college did deion sanders jr go to?,Southern Methodist University,['Florida State University'],Tiered-Forest,Southern Methodist University,False
WebQTest-98,webqsp,test,who was vice president when jfk was president?,Lyndon B. Johnson,['Lyndon B. Johnson'],Tiered-Forest,Lyndon B. Johnson,True
WebQTest-1772,webqsp,test,who is the prime minister of spain 2011?,Mariano Rajoy,"['José Luis Rodríguez Zapatero', 'Mariano Rajoy']",Tiered-Forest,Mariano Rajoy,True
WebQTest-493,webqsp,test,what type of government does australia have?,federal parliamentary constitutional monarchy,"['Parliamentary system', 'Constitutional monarchy', 'Federal monarchy']",Tiered-Forest,federal parliamentary constitutional monarchy,True
WebQTest-1564,webqsp,test,what did bobby darin die of?,heart failure,['Surgical complications'],Tiered-Forest,heart failure,False
WebQTest-836,webqsp,test,who did vladimir lenin marry?,Nadezhda Krupskaya,['Nadezhda Krupskaya'],Tiered-Forest,Nadezhda Krupskaya,True
WebQTest-430,webqsp,test,what instruments does justin bieber use?,"guitar, piano, drums",['Vocals'],Tiered-Forest,"guitar, piano, drums",False
WebQTest-1033,webqsp,test,who played dana scully in x files?,Gillian Anderson,['Gillian Anderson'],Tiered-Forest,Gillian Anderson,True
WebQTest-315,webqsp,test,where was country singer george jones born?,"Saratoga, Texas",['Saratoga'],Tiered-Forest,"Saratoga, Texas",True
WebQTest-1733,webqsp,test,who or what influenced frank lloyd wright?,Louis Sullivan,"['Ebenezer Howard', 'Georges I. Gurdjieff and Thomas De Hartmann', 'Bruce Price', 'William Morris', 'Henry David Thoreau', 'Elizabeth Gordon', 'Louis Sullivan']",Tiered-Forest,Louis Sullivan,True
WebQTest-253,webqsp,test,what countries included in the uk?,"England, Scotland, Wales, Northern Ireland","['England', 'Northern Ireland', 'Scotland', 'Wales']",Tiered-Forest,"England, Scotland, Wales, Northern Ireland",True
WebQTest-102,webqsp,test,who played barbara gordon batgirl?,Yvonne Craig,"['Ilyssa Fradin', 'Melinda McGraw', 'Hannah Gunn']",Tiered-Forest,Yvonne Craig,False
WebQTest-1596,webqsp,test,what language do they use in pakistan?,"Urdu, English","['English Language', 'Urdu Language']",Tiered-Forest,"Urdu, English",False
WebQTest-1524,webqsp,test,who invented islamic religion?,Muhammad,['Muhammad in Islam'],Tiered-Forest,Muhammad,True
WebQTest-1442,webqsp,test,what currency shall i take to croatia?,Croatian kuna,['Croatian kuna'],Tiered-Forest,Croatian kuna,True
WebQTest-199,webqsp,test,what type of government does iraq have now?,federal parliamentary republic,"['Parliamentary system', 'Republic', 'Parliamentary republic', 'Federal republic']",Tiered-Forest,federal parliamentary republic,True
WebQTest-1084,webqsp,test,what sports do people play in poland?,"association football, volleyball, speedway, handball, basketball, ski jumping","['Poland national handball team', ""Poland women's national handball team"", ""Poland men's national volleyball team"", ""Poland women's national volleyball team"", 'Asseco Gdynia', 'KK Włocławek', 'Turów Zgorzelec', 'Poland national football team', 'Stal Gorzów Wielkopolski', 'Śląsk Wrocław', 'GTŻ Grudziądz', 'Basket Zielona Góra']",Tiered-Forest,"association football, volleyball, speedway, handball, basketball, ski jumping",False
WebQTest-404,webqsp,test,what was lebron james first team?,Cleveland Cavaliers,['Cleveland Cavaliers'],Tiered-Forest,Cleveland Cavaliers,True
WebQTest-2010,webqsp,test,what degrees does romney have?,"Juris Doctor, Bachelor of Arts","['Juris Doctor', 'Bachelor of Arts', 'MBA']",Tiered-Forest,"Juris Doctor, Bachelor of Arts",True
WebQTest-1608,webqsp,test,what language is mainly spoken in egypt?,Arabic,"['Siwi Language', 'Egyptian Arabic', ""Sa'idi Arabic"", 'Bedawi Arabic']",Tiered-Forest,Arabic,True
WebQTest-44,webqsp,test,what is the state flower of arizona?,Saguaro cactus blossom,['Saguaro'],Tiered-Forest,Saguaro cactus blossom,True
WebQTest-1005,webqsp,test,what is capital city of morocco?,Rabat,['Rabat'],Tiered-Forest,Rabat,True
WebQTest-2025,webqsp,test,which ocean does the zambezi river flow into?,Indian Ocean,['Indian Ocean'],Tiered-Forest,Indian Ocean,True
WebQTest-837,webqsp,test,what year did the baltimore ravens win superbowl?,"2000, 2012","['Super Bowl XLVII', 'Super Bowl XXXV']",Tiered-Forest,"2000, 2012",False
WebQTest-1976,webqsp,test,what team did drogba play for?,Chelsea,"['Chelsea F.C.', 'Olympique de Marseille', 'Ivory Coast national football team', 'Shanghai Greenland Shenhua F.C.', 'En Avant de Guingamp', 'Le Mans FC', 'Galatasaray S.K.']",Tiered-Forest,Chelsea,True
WebQTest-770,webqsp,test,what did steve mcnair died from?,gunshot wounds,['Ballistic trauma'],Tiered-Forest,gunshot wounds,False
WebQTest-195,webqsp,test,what kind of guitar did george harrison use?,"Rickenbacker 360/12, Gibson J-160E, Fender Stratocaster","['Fender Stratocaster', 'Rickenbacker 360/12']",Tiered-Forest,"Rickenbacker 360/12, Gibson J-160E, Fender Stratocaster",True
WebQTest-710,webqsp,test,what style of art did henri matisse do?,"Fauvism, Modernism","['Modern art', 'Impressionism', 'Neo-impressionism', 'Fauvism', 'Modernism']",Tiered-Forest,"Fauvism, Modernism",True
WebQTest-937,webqsp,test,where are people who speak arabic from?,Arab world,"['Bahrain', 'Saudi Arabia', 'Yemen', 'Turkey', 'Djibouti', 'Egypt', 'Seljuk Empire', 'Jordan', 'South Yemen', 'Iran', 'Israel', 'Kuwait', 'Libya', 'Lebanon', 'Mauritania', 'Morocco', 'Oman', 'Qatar', 'Sudan', 'Syria', 'Tanzania', 'Tunisia', 'Iraq', 'Canada', 'Algeria', 'Mandatory Palestine', 'South Africa', 'United Arab Emirates', 'Comoros', 'Eritrea']",Tiered-Forest,Arab world,False
WebQTest-1212,webqsp,test,what did mark zuckerberg study?,"psychology, computer science","['Computer programming', 'Computer Science', 'Psychology']",Tiered-Forest,"psychology, computer science",True
WebQTest-1883,webqsp,test,where did robert downey jr go to jail?,"California Substance Abuse Treatment Facility and State Prison, Corcoran","['California Substance Abuse Treatment Facility and State Prison, Corcoran']",Tiered-Forest,"California Substance Abuse Treatment Facility and State Prison, Corcoran",True
WebQTest-1840,webqsp,test,what do they speak in norway?,Norwegian,"['Saami, South Language', 'Saami, North Language', 'Norwegian Language', 'Saami, Lule Language', 'Finnish, Kven Language', 'Bokmål', 'Nynorsk']",Tiered-Forest,Norwegian,True
WebQTest-1063,webqsp,test,where is audrey hepburn from?,"Brussels, Belgium",['Ixelles'],Tiered-Forest,"Brussels, Belgium",False
WebQTest-1455,webqsp,test,what capital city of brazil?,Brasília,['Brasília'],Tiered-Forest,Brasília,True
WebQTest-1355,webqsp,test,what school did robert f kennedy go to?,Harvard University,"['Harvard College', 'Bates College', 'Milton Academy', 'Harvard University', 'University of Virginia School of Law', 'University of Virginia']",Tiered-Forest,Harvard University,True
WebQTest-1104,webqsp,test,what do we call the currency of france?,Euro,"['CFP franc', 'Euro']",Tiered-Forest,Euro,True
WebQTest-1810,webqsp,test,what type of art leonardo da vinci do?,"painting, drawing, sculpture, architecture, science, engineering","['Drawing', 'Painting', 'Sculpture']",Tiered-Forest,"painting, drawing, sculpture, architecture, science, engineering",True
WebQTest-77,webqsp,test,what capital of austria?,Vienna,['Vienna'],Tiered-Forest,Vienna,True
WebQTest-1482,webqsp,test,who played carmen cortez in spy kids?,Alexa PenaVega,"['Alexa Vega', 'Addisyn Fair']",Tiered-Forest,Alexa PenaVega,False
WebQTest-1847,webqsp,test,where does kurdish people live?,"Iran, Iraq, Syria, Turkey",['Asia'],Tiered-Forest,"Iran, Iraq, Syria, Turkey",False
WebQTest-1146,webqsp,test,who did johnny depp play in corpse bride?,Victor Van Dort,['Victor Van Dort'],Tiered-Forest,Victor Van Dort,True
WebQTest-1770,webqsp,test,what country does rafael nadal play for?,Spain,['Spain'],Tiered-Forest,Spain,True
WebQTest-1078,webqsp,test,what language do australia people speak?,English,"['English Language', 'Esperanto Language', 'Lojban']",Tiered-Forest,English,True
WebQTest-356,webqsp,test,what airport is near arlington tx?,Dallas/Fort Worth International Airport,['Arlington Municipal Airport'],Tiered-Forest,Dallas/Fort Worth International Airport,False
WebQTest-1928,webqsp,test,what wnba team is diana taurasi on?,Phoenix Mercury,"['UMMC Ekaterinburg', 'Phoenix Mercury']",Tiered-Forest,Phoenix Mercury,True
WebQTest-635,webqsp,test,what characters does matt stone do?,"Kenny McCormick, Eric Cartman, Butters Stotch, Kyle Broflovski, Stan Marsh","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']",Tiered-Forest,"Kenny McCormick, Eric Cartman, Butters Stotch, Kyle Broflovski, Stan Marsh",True
WebQTest-573,webqsp,test,where did melba beals live?,"San Francisco, California",['Arkansas'],Tiered-Forest,"San Francisco, California",False
WebQTest-392,webqsp,test,what team is hank baskett on 2010?,Indianapolis Colts,"['Indianapolis Colts', 'Minnesota Vikings', 'Philadelphia Eagles']",Tiered-Forest,Indianapolis Colts,True
WebQTest-1612,webqsp,test,what type of art did raphael sanzio create?,Renaissance art,"['Drawing', 'Painting']",Tiered-Forest,Renaissance art,False
WebQTest-1947,webqsp,test,what currency do they use in switzerland?,Swiss franc,['Swiss franc'],Tiered-Forest,Swiss franc,True
WebQTest-1427,webqsp,test,who was the secretary of state when andrew jackson was president?,"Martin Van Buren, Edward Livingston, Louis McLane, John Forsyth","['Edward Livingston', 'Louis McLane', 'Martin Van Buren', 'James Alexander Hamilton']",Tiered-Forest,"Martin Van Buren, Edward Livingston, Louis McLane, John Forsyth",True
WebQTest-1183,webqsp,test,where was farrah fawcett buried?,Westwood Village Memorial Park Cemetery,['Westwood Village Memorial Park Cemetery'],Tiered-Forest,Westwood Village Memorial Park Cemetery,True
WebQTest-1327,webqsp,test,where is shakira from?,Colombia,['Colombia'],Tiered-Forest,Colombia,True
WebQTest-1705,webqsp,test,where was franz ferdinand from?,Austria-Hungary,['Glasgow'],Tiered-Forest,Austria-Hungary,False
WebQTest-627,webqsp,test,what nationality is taylor lautner jacob black?,American,['United States of America'],Tiered-Forest,American,False
WebQTest-58,webqsp,test,who did jackie robinson first play for?,Kansas City Monarchs,['UCLA Bruins football'],Tiered-Forest,Kansas City Monarchs,False
WebQTest-1592,webqsp,test,what are all the songs justin bieber wrote?,"Baby, One Less Lonely Girl, One Time, Down to Earth, Bigger, First Dance, Love Me, Common Denominator","['Lolly', 'Home to Mama', 'Baby', 'Never Let You Go', 'Eenie Meenie', 'Somebody to Love', 'Never Say Never', 'Bigger', 'Pray', 'First Dance', 'Live My Life', 'Boyfriend', ""Turn to You (Mother's Day Dedication)"", 'Die in Your Arms', 'Thought Of You', 'Beauty And A Beat', 'All Around The World', 'As Long as You Love Me', 'Beautiful', 'Right Here', '#thatPower', 'Heartbreaker', 'All That Matters', 'Hold Tight', 'Wait for a Minute', 'Recovery', 'Bad Day', 'All Bad', 'PYD', 'Change Me', 'Roller Coaster', 'Confident']",Tiered-Forest,"Baby, One Less Lonely Girl, One Time, Down to Earth, Bigger, First Dance, Love Me, Common Denominator",True
WebQTest-1313,webqsp,test,who were demeter's siblings?,"Hestia, Hera, Hades, Poseidon, Zeus",['Zeus'],Tiered-Forest,"Hestia, Hera, Hades, Poseidon, Zeus",True
WebQTest-1963,webqsp,test,what position did vince lombardi play?,guard,['Right guard'],Tiered-Forest,guard,True
WebQTest-1065,webqsp,test,who does darth vaders voice?,James Earl Jones,"['Dr. Smoov', 'Zac Efron', 'Abraham Benrubi', 'Matt Lanter', 'James Earl Jones']",Tiered-Forest,James Earl Jones,True
WebQTest-317,webqsp,test,where does russia import from?,"China, Germany, Belarus, United States, Italy",['Uzbekistan'],Tiered-Forest,"China, Germany, Belarus, United States, Italy",False
WebQTest-1396,webqsp,test,who played darth vader at the end of return of the jedi?,Sebastian Shaw,"['Sebastian Shaw', 'David Prowse', 'James Earl Jones']",Tiered-Forest,Sebastian Shaw,True
WebQTest-841,webqsp,test,what is money called in italy?,Euro,['Euro'],Tiered-Forest,Euro,True
WebQTest-1889,webqsp,test,who was vice president with bill clinton?,Al Gore,['Al Gore'],Tiered-Forest,Al Gore,True
WebQTest-629,webqsp,test,what company does nike own?,Converse,"['Nike Brand Kitchen', 'Converse', 'Umbro', 'Hurley International', 'NIKE Deutschland GmbH', 'NIKE Mexico Holdings LLC', 'NIKE Vietnam Co', 'Cole Haan Co Store', 'NIKE Flight', 'Umbro Sportwear Ltd', 'Yugen Kaisha Hurley Japan', 'Converse Footwear Technical Service (Zhongshan) Co Ltd', 'Hurley999 UK Ltd', 'BRS NIKE Taiwan Inc', 'Converse Trading Co B.V.', 'Bragano Trading S.r.l.', 'Converse Canada Holding B.V.', 'Converse Hong Kong Ltd', 'PT Hurley Indonesia', 'NIKE 360 Holding B.V.', 'NIKE SALES (MALAYSIA) SDN. BHD.', 'NIKE Chile B.V.', 'NIKE Tailwind', 'Savier Inc', 'NIKE GmbH', 'NIKE Poland Sp.zo.o', 'NIKE Huarache', 'NIKE Finland OY', 'Umbro Schweiz Ltd', 'Converse Sporting Goods (China) Co Ltd', 'NIKE India Holding B.V.', 'NIKE Servicios de Mexico S. de R.L. de C.V.', 'Twin Dragons Holding B.V.', 'NIKE Licenciamentos do Brasil Ltda', 'NIKE UK Holding B.V.', 'NIKE BH B.V.', 'NIKE International Ltd', 'NIKE Sports (China) Co Ltd', 'Converse Netherlands B.V.', 'Exeter Hong Kong Ltd', 'PT NIKE Indonesia', 'NIKE Argentina Srl', 'PMG International Ltd', 'Cole Haan Hong Kong Ltd', 'Umbro Worldwide Ltd', 'NIKE de Chile Ltda', 'Umbro HK Ltd', 'NIKE European Operations Netherlands B.V.', 'Umbro Licensing Ltd', 'Converse Canada Corp', 'NIKE (Suzhou) Sports Co Ltd', 'NIKE Hellas EPE', 'NIKE Retail LLC', 'Manchester United Merchandising Ltd', 'NIKE Cortez', 'Umbro Asia Sourcing Ltd', 'NIKE Africa Ltd', 'Exeter Brands Group LLC', 'NIKE Asia Holding B.V.', 'NIKE Group Holding B.V.', 'NIKE Retail B.V.', 'American NIKE SL', 'Cole Haan Japan', 'Umbro.com', 'NIKE (UK) Ltd', 'NIKE Russia LLC', 'NIKE Laser Holding B.V.', 'NIKE TN Inc', 'Umbro Finance Ltd', 'NIKE Denmark ApS', 'NIKE Max LLC', 'NIKE Vapor Ltd', 'NIKE Japan Corp', 'NIKE Canada Corp', 'NIKE Italy S.R.L.', 'NIKE Suzhou Holding HK Ltd', 'NIKE Europe Holding B.V.', 'NIKE Zoom LLC', 'Umbro JV Ltd', 'NIKE Global Trading PTE. LTD', 'NIKE Philippines Inc', 'Futbol Club Barcelona SL', 'NIKE France SAS.', 'NIKE (Switzerland) GmbH', 'NIKE Holding LLC', 'NIKE Retail Poland sp. z o. o.', 'Hurley 999 SL', 'NIKE Canada Holding B.V.', 'NIKE Sweden AB', 'NIKE (Thailand) Ltd', 'NIKE Hong Kong Ltd', 'NIKE Retail Services Inc', 'NIKE Finance Ltd', 'Umbro Ltd', 'NIKE China Holding HK Ltd', 'NIKE International Holding B.V.', 'NIKE Sourcing India Private Ltd', 'NIKE do Brasil Comercio e Participacoes Ltda', 'NIKE New Zealand Co', 'NIKE Vision Timing & Techlab LP', 'Triax Insurance Inc', 'Umbro International JV', 'Umbro International Holdings Ltd', 'NIKE Australia Pty. Ltd', 'NIKE International LLC', 'NIKE South Africa Ltd', 'NIKE Galaxy Holding B.V.', 'Hurley Australia Pty Ltd', 'Juventus Merchandising S.r.l.', 'NIKE Jump Ltd', 'Umbro International Ltd', 'NIKE Dunk Holding B.V.', 'NIKE NZ Holding B.V.', 'NIKE Waffle', 'NIKE Lavadome', 'NIKE Trading Co B.V.', 'NIKE IHM Inc', 'Twin Dragons Global Ltd', 'Converse Hong Kong Holding Co Ltd', 'NIKE de Mexico S de R.L. de C.V.', 'NIKE Logistics Yugen Kaisha', 'NIKE USA Inc', 'Converse (Asia Pacific) Ltd', 'NIKE Australia Holding B.V.', 'NIKE International Holding Inc', 'NIKE South Africa Holdings LLC', 'NIKE Sports Korea Co Ltd', 'NIKE Israel Ltd', 'NIKE CA LLC', 'NIKE Global Holding B.V.', 'NIKE Offshore Holding B.V.', 'USISL Inc', 'NIKE Global Services PTE. LTD', 'NIKE Pegasus', 'Hurley International Holding B.V.', 'NIKE India Private Ltd', 'NIKE SINGAPORE PTE LTD', 'Nike Vision', 'Cole Haan', 'Nike Golf']",Tiered-Forest,Converse,True
WebQTest-751,webqsp,test,who owns google 2012?,"Larry Page, Sergey Brin","['Vic Gundotra', 'Patrick Pichette', 'Nikesh Arora', 'David Drummond', 'Larry Page']",Tiered-Forest,"Larry Page, Sergey Brin",True
WebQTest-1387,webqsp,test,what time zone is toronto gmt?,GMT-5,['Eastern Time Zone'],Tiered-Forest,GMT-5,False
WebQTest-1174,webqsp,test,what cancer did jackie kennedy die of?,non-Hodgkin lymphoma,['Lymphoma'],Tiered-Forest,non-Hodgkin lymphoma,True
WebQTest-1861,webqsp,test,what is the government system of saudi arabia?,absolute monarchy,"['Unitary state', 'Islamic state', 'Absolute monarchy']",Tiered-Forest,absolute monarchy,True
WebQTest-1591,webqsp,test,what was obama's former occupation?,"U.S. Senator, Illinois State Senator","['Lawyer', 'Writer', 'Politician', 'Law professor', 'Author']",Tiered-Forest,"U.S. Senator, Illinois State Senator",False
WebQTest-787,webqsp,test,where is the riviera casino?,Las Vegas,['Las Vegas'],Tiered-Forest,Las Vegas,True
WebQTest-1249,webqsp,test,what is the state flower of new mexico?,Yucca flower,['Yucca flower'],Tiered-Forest,Yucca flower,True
WebQTest-1765,webqsp,test,what region is turkey considered?,Middle East,['Eurasia'],Tiered-Forest,Middle East,False
WebQTest-814,webqsp,test,where is harley davidson corporate headquarters?,"Milwaukee, Wisconsin",['Milwaukee'],Tiered-Forest,"Milwaukee, Wisconsin",True
WebQTest-362,webqsp,test,when did conflict start in ireland?,1968,"['Irish War of Independence', ""Nine Years' War"", 'Irish Confederate Wars', 'Irish Rebellion of 1798', 'Wars of the Three Kingdoms', 'Irish Civil War', 'Siege of Smerwick', 'Anglo-Spanish War', 'Williamite War in Ireland', 'Jacobite risings', ""Expédition d'Irlande"", 'Irish Rebellion of 1641', 'Cromwellian conquest of Ireland', 'Desmond Rebellions', 'Planned French invasion of Britain', 'Sack of Dun Gallimhe', 'Battle of Tochar Cruachain-Bri-Ele', 'Battle of Ros-Mhic-Thriúin', 'Guerrilla phase of the Irish Civil War', 'Battle of Affane', 'Siege of Drogheda', 'Battle of the Curragh', 'Battle of Knockdoe', 'Irish Free State offensive', 'Siege of Waterford', 'Norman invasion of Ireland', 'Bruce campaign in Ireland', 'Battle of Belahoe', 'Second Desmond Rebellion', 'Battle of Glentaisie', 'Siege of Wexford']",Tiered-Forest,1968,False
WebQTest-1922,webqsp,test,what offices did theodore roosevelt hold?,"Vice President of the United States, President of the United States, Governor of New York","['President', 'Member of the Legislative Assembly', 'Assistant Secretary', 'Vice President', 'Governor']",Tiered-Forest,"Vice President of the United States, President of the United States, Governor of New York",True
WebQTest-1460,webqsp,test,what was gregor mendel contribution?,"genetics, inheritance, pea plants","['Monk', 'Botanist', 'Scientist']",Tiered-Forest,"genetics, inheritance, pea plants",False
WebQTest-1057,webqsp,test,what concentration camp did anne frank died in?,Bergen-Belsen concentration camp,['Bergen-Belsen concentration camp'],Tiered-Forest,Bergen-Belsen concentration camp,True
WebQTest-1368,webqsp,test,who formed the american federation of labor?,Samuel Gompers,['Samuel Gompers'],Tiered-Forest,Samuel Gompers,True
WebQTest-1584,webqsp,test,what disease did bernie mac die of?,pneumonia,"['Sarcoidosis', 'Complications from pneumonia']",Tiered-Forest,pneumonia,True
WebQTest-1855,webqsp,test,what airport do you fly into in paris?,"Charles de Gaulle Airport, Orly Airport","['Paris Orly Airport', 'Charles de Gaulle Airport']",Tiered-Forest,"Charles de Gaulle Airport, Orly Airport",True
WebQTest-1551,webqsp,test,what year did seattle seahawks go to the super bowl?,"2005, 2013, 2014","['Super Bowl XL', 'Super Bowl XLVIII']",Tiered-Forest,"2005, 2013, 2014",False
