id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-1955,webqsp,test,who are the judges appointed in the supreme court?,The judges appointed to the Supreme Court are selected by the President of India and appointed by the President upon the recommendation of the Chief Justice of India.,"['Clarence Thomas', 'Antonin Scalia', 'Stephen Breyer', 'Ruth Bader Ginsburg', 'Anthony Kennedy', 'Samuel Alito', 'John Roberts', 'Elena Kagan', 'Sonia Sotomayor']",Tiered-Forest,The judges appointed to the Supreme Court are selected by the President of India and appointed by the President upon the recommendation of the Chief Justice of India.,False
WebQTest-708,webqsp,test,who won fa cup 1976?,Manchester United won the FA Cup in 1976.,['Southampton F.C.'],Tiered-Forest,Manchester United won the FA Cup in 1976.,False
WebQTest-342,webqsp,test,what countries have english as their official language?,"Many countries have English as their official language, including but not limited to the United States, United Kingdom, Australia, Canada, and India.","['Bahamas', 'Barbados', 'Belize', 'Bermuda', 'Botswana', 'Kenya', 'Cameroon', 'Cayman Islands', 'Cook Islands', 'Territory of Papua and New Guinea', 'Dominica', 'Fiji', 'Jersey', 'Guyana', 'Guam', 'Ghana', 'Gibraltar', 'Grenada', 'Hong Kong', 'India', 'Republic of Ireland', 'Isle of Man', 'Kiribati', 'Lesotho', 'Liberia', 'Malta', 'Marshall Islands', 'Montserrat', 'Namibia', 'Nauru', 'Nigeria', 'Papua New Guinea', 'Puerto Rico', 'Pakistan', 'Philippines', 'Rwanda', 'Saint Kitts and Nevis', 'Sierra Leone', 'Saint Lucia', 'Saint Vincent and the Grenadines', 'Samoa', 'Singapore', 'Sudan', 'Swaziland', 'Tanzania', 'Turks and Caicos Islands', 'Tuvalu', 'United Kingdom', 'Uganda', 'Vanuatu', 'Zimbabwe', 'Zambia', 'Territory of New Guinea', 'New Zealand', 'Canada', 'Gambia', 'South Africa', 'Wales', 'Antigua and Barbuda']",Tiered-Forest,"Many countries have English as their official language, including but not limited to the United States, United Kingdom, Australia, Canada, and India.",True
WebQTest-921,webqsp,test,what was the cause of death for huell howser?,Huell Howser died from complications of prostate cancer.,['Prostate cancer'],Tiered-Forest,Huell Howser died from complications of prostate cancer.,True
WebQTest-774,webqsp,test,what kind of currency does the dominican republic have?,The Dominican Republic uses the Dominican peso as its currency.,['Dominican peso'],Tiered-Forest,The Dominican Republic uses the Dominican peso as its currency.,True
WebQTest-279,webqsp,test,what county is st paul va in?,"St. Paul, VA is in Scott County, Virginia.","['Wise County', 'Russell County']",Tiered-Forest,"St. Paul, VA is in Scott County, Virginia.",False
WebQTest-172,webqsp,test,what do you call members of the senate?,Members of the senate are called senators.,"['President of the Senate', 'State Senator', 'Chief of staff', 'President pro tempore', 'Senator', 'Senate majority leader']",Tiered-Forest,Members of the senate are called senators.,True
WebQTest-825,webqsp,test,who does nolan ryan play for?,"Nolan Ryan played for several teams during his MLB career, most notably the Houston Astros and Texas Rangers.","['Houston Astros', 'California Angels']",Tiered-Forest,"Nolan Ryan played for several teams during his MLB career, most notably the Houston Astros and Texas Rangers.",True
WebQTest-128,webqsp,test,who plays juni cortez?,"Juni Cortez is played by Tiera Skovbye in the TV show ""Star Trek: Lower Decks.""",['Daryl Sabara'],Tiered-Forest,"Juni Cortez is played by Tiera Skovbye in the TV show ""Star Trek: Lower Decks.""",False
WebQTest-178,webqsp,test,who was the leader of the us during wwii?,The leader of the United States during World War II was Franklin D. Roosevelt.,"['Franklin D. Roosevelt', 'Harry S. Truman']",Tiered-Forest,The leader of the United States during World War II was Franklin D. Roosevelt.,True
WebQTest-621,webqsp,test,what countries have german as the official language?,"Germany, Austria, and Switzerland have German as their official language, with Luxembourg and parts of Italy also recognizing it officially.","['Belgium', 'Germany', 'East Germany', 'Luxembourg', 'Liechtenstein', 'Switzerland', 'Austria']",Tiered-Forest,"Germany, Austria, and Switzerland have German as their official language, with Luxembourg and parts of Italy also recognizing it officially.",True
WebQTest-671,webqsp,test,who are the senators of hawaii 2012?,"In 2012, the senators from Hawaii were Mazie Hirono and Daniel Akaka.",['Mazie Hirono'],Tiered-Forest,"In 2012, the senators from Hawaii were Mazie Hirono and Daniel Akaka.",True
WebQTest-346,webqsp,test,who does donnie wahlberg play in the sixth sense?,"In ""The Sixth Sense,"" Donnie Wahlberg plays the role of Christopher, a taxi driver.",['Vincent Grey'],Tiered-Forest,"In ""The Sixth Sense,"" Donnie Wahlberg plays the role of Christopher, a taxi driver.",False
WebQTest-331,webqsp,test,where was the temple of karnak built?,"The Temple of Karnak was built in Luxor, Egypt.","['Luxor Governorate', 'Egypt']",Tiered-Forest,"The Temple of Karnak was built in Luxor, Egypt.",True
WebQTest-100,webqsp,test,what language is spoken in haiti today?,"Haiti primarily speaks **Haitian Creole**, which is the native language of the entire population. **French** is also an official language but is spoken by a smaller, more educated segment of society.","['Haitian Creole', 'French']",Tiered-Forest,"Haiti primarily speaks **Haitian Creole**, which is the native language of the entire population. **French** is also an official language but is spoken by a smaller, more educated segment of society.",True
WebQTest-852,webqsp,test,what province is toronto in ( 7 letters )?,"1. The question asks for the province containing Toronto.  
2. Toronto is a major city in Canada.  
3. The province is Ontario.  
4. Ontario has 7 letters, which matches the hint in parentheses.  

**Answer: Ontario**",['Ontario'],Tiered-Forest,"1. The question asks for the province containing Toronto.  
2. Toronto is a major city in Canada.  
3. The province is Ontario.  
4. Ontario has 7 letters, which matches the hint in parentheses.  

**Answer: Ontario**",True
WebQTest-1634,webqsp,test,who does peter griffin voice?,Peter Griffin is voiced by Seth MacFarlane.,['Seth MacFarlane'],Tiered-Forest,Peter Griffin is voiced by Seth MacFarlane.,True
WebQTest-1915,webqsp,test,where did harry s truman go to school?,"Harry S. Truman attended the Presbyterian Church Sunday school and Central High School in Independence, Missouri, but did not complete high school, instead opting to work and serve in the military.","['University of Missouri–Kansas City', 'University of Missouri–Kansas City School of Law', 'William Chrisman High School']",Tiered-Forest,"Harry S. Truman attended the Presbyterian Church Sunday school and Central High School in Independence, Missouri, but did not complete high school, instead opting to work and serve in the military.",False
WebQTest-257,webqsp,test,who was the soviet leader during world war ii?,The Soviet leader during World War II was Joseph Stalin.,"['Nikita Khrushchev', 'Leonid Brezhnev']",Tiered-Forest,The Soviet leader during World War II was Joseph Stalin.,False
WebQTest-633,webqsp,test,what is claire danes famous for?,"Claire Danes is famous for her roles in television series like ""My So-Called Life"" and ""Homeland,"" as well as her film work in ""Dead Poets Society"" and ""Shakespeare in Love.""","['Actor', 'Television producer', 'Voice Actor']",Tiered-Forest,"Claire Danes is famous for her roles in television series like ""My So-Called Life"" and ""Homeland,"" as well as her film work in ""Dead Poets Society"" and ""Shakespeare in Love.""",False
WebQTest-1004,webqsp,test,what movies did christopher plummer play in?,"Christopher Plummer appeared in a wide range of movies including ""The Prince of Tides,"" ""A Beautiful Mind,"" and ""The Last Station,"" among many others.","['Elsa & Fred', 'Remember', 'The Insider', 'I Love N.Y.', 'Star Trek VI: The Undiscovered Country', 'Battle of Britain', 'Malcolm X', 'The Fall of the Roman Empire', 'Little Gloria... Happy at Last', 'Money', 'Stage Struck', 'Murder by Decree', 'Triple Cross', ""A Doll's House"", 'Young Catherine', 'Dolores Claiborne', 'Lily in Love', 'The Imaginarium of Doctor Parnassus', 'Up', 'The Pyx', 'Babes in Toyland', 'Eyewitness', 'The Clown at Midnight', 'Firehead', 'Nicholas Nickleby', '9', 'American Tragedy', 'Hamlet at Elsinore', 'Wolf', 'National Treasure', 'Man in the Chair', 'Lucky Break', 'Ararat', 'Riel', 'Somewhere in Time', 'The Amateur', 'An American Tail', 'The Spiral Staircase', 'My Dog Tulip', 'The Last Station', 'Alexander', 'A Hazard of Hearts', 'Conduct Unbecoming', 'Aces High', 'Already Dead', 'The Conspiracy of Fear', ""Liar's Edge"", 'Blackheart', 'Blizzard', 'The Dinosaur Hunter', 'Prototype', 'The First Circle', 'Dracula 2000', 'Lock Up Your Daughters', 'Nobody Runs Forever', 'The New World', 'Dreamscape', 'Cold Creek Manor', ""The Boss' Wife"", 'Wind Across the Everglades', 'Our Fathers', 'Inside Daisy Clover', 'The Return of the Pink Panther', 'When the Circus Came to Town', 'Shadow Dancing', 'Rock-a-Doodle', 'On Golden Pond', 'The Night of the Generals', 'Hanover Street', 'Gandahar', 'The Man Who Planted Trees', 'Secrets', 'Possessed', 'Priest', 'Syriana', 'The Scarlet and the Black', 'Must Love Dogs', '12 Monkeys', 'Waterloo', 'Where the Heart Is', 'Full Disclosure', 'Starcrash', 'The Boy in Blue', 'A Beautiful Mind', 'Inside Man', 'The Man Who Would Be King', 'Winchell', 'Beginners', 'Dragnet', 'Ordeal by Innocence', 'Impolite', 'Vampire in Venice', 'The Lake House', 'Night Flight', 'The Day That Shook the World', 'The Gospel of John', 'Heidi', 'Madeline: Lost in Paris', 'Oedipus the King', 'The Royal Hunt of the Sun', 'Woman Wanted', ""A Marriage: Georgia O'Keeffe and Alfred Stieglitz"", 'The Sound of Music', 'Four Minutes', 'Hidden Agenda', 'The Assignment', 'Highpoint', 'Souvenir', 'Harrison Bergeron', 'The Girl with the Dragon Tattoo', 'Five Good Years', 'The Silent Partner', 'Closing the Ring', 'International Velvet', 'Rumpelstiltskin', 'Silver Blaze', 'Emotional Arithmetic', 'Barrymore', 'Dark Descent of the Forgotten Empress', 'Kali the Little Vampire', 'Skeletons', ""The Gnomes' Great Adventure"", 'Imagine', 'The Legend of Sarila', 'The Tempest', 'Hector and the Search for Happiness', 'Caesar and Cleopatra', ""Muhammad Ali's Greatest Fight"", 'The Forger']",Tiered-Forest,"Christopher Plummer appeared in a wide range of movies including ""The Prince of Tides,"" ""A Beautiful Mind,"" and ""The Last Station,"" among many others.",True
WebQTest-797,webqsp,test,what is the zip code for newark california?,"The primary zip code for Newark, California is 94560.",['94560'],Tiered-Forest,"The primary zip code for Newark, California is 94560.",True
WebQTest-1252,webqsp,test,who plays eowyn in lord of the rings?,"Eowyn in ""The Lord of the Rings"" films is played by Miranda Otto.",['Miranda Otto'],Tiered-Forest,"Eowyn in ""The Lord of the Rings"" films is played by Miranda Otto.",True
WebQTest-184,webqsp,test,what state does romney live in?,Mitt Romney lives in Utah.,['Massachusetts'],Tiered-Forest,Mitt Romney lives in Utah.,False
WebQTest-2012,webqsp,test,what is london uk time zone?,"London, UK is in the Greenwich Mean Time (GMT) zone and British Summer Time (BST), which is GMT+1 from March to October.",['Greenwich Mean Time Zone'],Tiered-Forest,"London, UK is in the Greenwich Mean Time (GMT) zone and British Summer Time (BST), which is GMT+1 from March to October.",False
WebQTest-318,webqsp,test,what is the money of switzerland called?,The money of Switzerland is called the Swiss franc.,['Swiss franc'],Tiered-Forest,The money of Switzerland is called the Swiss franc.,True
WebQTest-1007,webqsp,test,what district does nancy pelosi represent?,Nancy Pelosi represents California's 12th district.,"['California’s 5th congressional district', 'California’s 8th congressional district', 'California’s 12th congressional district']",Tiered-Forest,Nancy Pelosi represents California's 12th district.,False
WebQTest-1911,webqsp,test,where did scott fitzgerald go to college?,Scott Fitzgerald attended Princeton University.,['Princeton University'],Tiered-Forest,Scott Fitzgerald attended Princeton University.,True
WebQTest-1121,webqsp,test,what is kentucky state slogan?,"The Kentucky state slogan is ""The Horse State.""","['United we stand, divided we fall']",Tiered-Forest,"The Kentucky state slogan is ""The Horse State.""",False
WebQTest-224,webqsp,test,where did william morris go to college?,William Morris did not attend college; he was largely self-educated and attended only elementary school and a brief period at Marlborough College.,"['University of Oxford', 'Exeter College, Oxford']",Tiered-Forest,William Morris did not attend college; he was largely self-educated and attended only elementary school and a brief period at Marlborough College.,False
WebQTest-617,webqsp,test,where did tim tebow grow up?,"Tim Tebow grew up in Orlando, Florida.",['Makati'],Tiered-Forest,"Tim Tebow grew up in Orlando, Florida.",False
WebQTest-1251,webqsp,test,which countries speak germanic languages?,"The candidate answer is partially correct but incomplete. Germanic languages are spoken across a wider range of countries.

**Primary countries where a Germanic language is the official majority language include:**
- **German:** Germany, Austria, Switzerland, Liechtenstein, Luxembourg, Belgium (co-official)
- **English:** United Kingdom, Ireland, United States, Canada, Australia, New Zealand, etc.
- **Dutch:** Netherlands, Belgium (co-official), Suriname
- **Afrikaans:** South Africa, Namibia
- **Nordic languages:** Sweden, Denmark, Norway, Iceland, Faroe Islands

**Concise answer:**
Countries where Germanic languages are official and widely spoken include Germany, Austria, Switzerland, the Netherlands, Belgium, Luxembourg, Liechtenstein, the UK, Ireland, Sweden, Denmark, Norway, Iceland, South Africa, and other English-speaking nations worldwide.","['Belgium', 'Germany', 'East Germany', 'Luxembourg', 'Liechtenstein', 'Switzerland', 'Austria']",Tiered-Forest,"The candidate answer is partially correct but incomplete. Germanic languages are spoken across a wider range of countries.

**Primary countries where a Germanic language is the official majority language include:**
- **German:** Germany, Austria, Switzerland, Liechtenstein, Luxembourg, Belgium (co-official)
- **English:** United Kingdom, Ireland, United States, Canada, Australia, New Zealand, etc.
- **Dutch:** Netherlands, Belgium (co-official), Suriname
- **Afrikaans:** South Africa, Namibia
- **Nordic languages:** Sweden, Denmark, Norway, Iceland, Faroe Islands

**Concise answer:**
Countries where Germanic languages are official and widely spoken include Germany, Austria, Switzerland, the Netherlands, Belgium, Luxembourg, Liechtenstein, the UK, Ireland, Sweden, Denmark, Norway, Iceland, South Africa, and other English-speaking nations worldwide.",True
WebQTest-124,webqsp,test,what language does egyptian people speak?,Egyptian people primarily speak Egyptian Arabic.,['Modern Standard Arabic'],Tiered-Forest,Egyptian people primarily speak Egyptian Arabic.,False
WebQTest-1230,webqsp,test,what to see in christchurch new zealand?,"In Christchurch, New Zealand, you should see the iconic Canterbury Museum, the impressive Christchurch Cathedral, and the beautiful Hagley Park.","['International Antarctic Centre', 'Ferrymead Heritage Park', 'Cathedral Square, Christchurch', 'Willowbank Wildlife Reserve, Christchurch', 'Christchurch Botanic Gardens', 'Christchurch Arts Centre', 'Air Force Museum of New Zealand', 'Canterbury Museum, Christchurch', 'TranzAlpine', 'Lyttelton Timeball Station']",Tiered-Forest,"In Christchurch, New Zealand, you should see the iconic Canterbury Museum, the impressive Christchurch Cathedral, and the beautiful Hagley Park.",False
WebQTest-204,webqsp,test,what is the capital of modern egypt?,The capital of modern Egypt is Cairo.,['Cairo'],Tiered-Forest,The capital of modern Egypt is Cairo.,True
WebQTest-1070,webqsp,test,what are the names of michael jackson's 3 children?,"Michael Jackson's three children are Prince, Paris, and Blanket (born as Kymani Marque).","['Paris-Michael Katherine Jackson', 'Michael Joseph Jackson, Jr.', 'Prince Michael Jackson II']",Tiered-Forest,"Michael Jackson's three children are Prince, Paris, and Blanket (born as Kymani Marque).",False
WebQTest-166,webqsp,test,what was dr seuss education?,"Dr. Seuss was educated at Dartmouth College, the University of Oxford, and studied art and literature.","['Dartmouth College', 'University of Oxford', 'Lincoln College, Oxford']",Tiered-Forest,"Dr. Seuss was educated at Dartmouth College, the University of Oxford, and studied art and literature.",True
WebQTest-1217,webqsp,test,what is monta ellis career high points?,"Monta Ellis's career high points per game were 19.0, which he achieved during the 2012-2013 season with the Miami Heat.",['NBA Most Improved Player Award'],Tiered-Forest,"Monta Ellis's career high points per game were 19.0, which he achieved during the 2012-2013 season with the Miami Heat.",False
WebQTest-717,webqsp,test,what timezone is tucson arizona in right now?,"Tucson, Arizona is currently in **Mountain Standard Time (MST)** year-round. It does not observe Daylight Saving Time.",['Mountain Time Zone'],Tiered-Forest,"Tucson, Arizona is currently in **Mountain Standard Time (MST)** year-round. It does not observe Daylight Saving Time.",False
WebQTest-575,webqsp,test,who is louisiana state senator?,"The Louisiana State Senate consists of multiple senators representing different districts, so there isn't a single person who can be identified as ""the Louisiana state senator.""","['John Slidell', 'Mary Landrieu', 'Edward Livingston', 'Judah P. Benjamin', 'Russell B. Long', 'John Breaux', 'David Vitter', 'William C. C. Claiborne', 'Edward Douglass White', 'Pierre Soulé', 'James Brown', 'Thomas Posey', 'Charles Magill Conrad', 'Eligius Fromentin', 'Jean Noel Destréhan', 'Henry Johnson', 'Alexander Barrow', 'Charles Dominique Joseph Bouligny', 'Jeremiah B. Howell', 'George A. Waggaman', 'Robert C. Nicholas', 'Allan B. Magruder', 'Josiah S. Johnston', 'Alexander Porter', 'Alexandre Mouton', 'Huey Long']",Tiered-Forest,"The Louisiana State Senate consists of multiple senators representing different districts, so there isn't a single person who can be identified as ""the Louisiana state senator.""",False
WebQTest-96,webqsp,test,where did richard nixon die?,"Richard Nixon died in New York City on April 22, 1994.",['New York City'],Tiered-Forest,"Richard Nixon died in New York City on April 22, 1994.",True
WebQTest-1357,webqsp,test,where is the fukushima daiichi nuclear power station?,"The Fukushima Daiichi nuclear power station is located in Fukushima Prefecture, northeastern Japan.","['Japan', 'Okuma']",Tiered-Forest,"The Fukushima Daiichi nuclear power station is located in Fukushima Prefecture, northeastern Japan.",True
WebQTest-968,webqsp,test,what do people speak in germany?,People in Germany primarily speak German.,"['Bavarian Language', 'Frisian, Northern Language', 'German Language', 'Turoyo Language', 'Saxon, Upper Language', 'Low German']",Tiered-Forest,People in Germany primarily speak German.,False
WebQTest-277,webqsp,test,who was esther's husband?,Esther's husband in the biblical story is Mordecai.,"['Xerxes I', 'Ahasuerus']",Tiered-Forest,Esther's husband in the biblical story is Mordecai.,False
WebQTest-1774,webqsp,test,who was judi dench married to?,Judi Dench was married to Michael Williams from 1964 until his death in 2009.,['Michael Williams'],Tiered-Forest,Judi Dench was married to Michael Williams from 1964 until his death in 2009.,True
WebQTest-306,webqsp,test,who is the head coach of inter milan?,The head coach of Inter Milan is Simone Inzaghi.,['Walter Mazzarri'],Tiered-Forest,The head coach of Inter Milan is Simone Inzaghi.,False
WebQTest-1429,webqsp,test,what currency is accepted in new zealand?,The currency accepted in New Zealand is the New Zealand dollar.,['New Zealand dollar'],Tiered-Forest,The currency accepted in New Zealand is the New Zealand dollar.,True
WebQTest-214,webqsp,test,which continents were part of the roman empire?,"The Roman Empire included parts of Europe, Africa, and Asia.","['Europe', 'Middle East', 'North Africa']",Tiered-Forest,"The Roman Empire included parts of Europe, Africa, and Asia.",True
WebQTest-1586,webqsp,test,who was queen isabella's mother?,Queen Isabella of Castile's mother was Maria of Portugal.,"['Isabella of Portugal, Queen of Castile']",Tiered-Forest,Queen Isabella of Castile's mother was Maria of Portugal.,False
WebQTest-213,webqsp,test,who did scarlett johansson date?,"Scarlett Johansson has dated several people, including Romain Dauriac, Ryan Reynolds, and Colin Farrell, among others.","['nm1157013', 'Josh Hartnett', 'Topher Grace', 'Jared Leto', 'Ryan Reynolds', 'Patrick Wilson', 'Justin Timberlake', 'Benicio del Toro', 'Romain Dauriac']",Tiered-Forest,"Scarlett Johansson has dated several people, including Romain Dauriac, Ryan Reynolds, and Colin Farrell, among others.",True
WebQTest-1085,webqsp,test,who was demi lovato dating?,Demi Lovato was dating Neil Patrick Harris from 2016 to 2017.,"['Nicholas Braun', 'Joe Jonas', 'Cody Linley', 'Wilmer Valderrama']",Tiered-Forest,Demi Lovato was dating Neil Patrick Harris from 2016 to 2017.,False
WebQTest-1304,webqsp,test,what was hitler the leader of?,"Hitler was the leader of Nazi Germany, specifically as its Führer and Chancellor.","['Hitler Youth', 'Gestapo', '1st SS Panzer Division Leibstandarte SS Adolf Hitler', 'Nazi Party', 'Schutzstaffel', 'Waffen-SS', 'Wehrmacht', 'Sturmabteilung']",Tiered-Forest,"Hitler was the leader of Nazi Germany, specifically as its Führer and Chancellor.",False
WebQTest-1610,webqsp,test,who was gerald ford vp?,"Gerald Ford was never Vice President. He was appointed Vice President after Spiro Agnew resigned, and then became President when Richard Nixon resigned.",['Nelson Rockefeller'],Tiered-Forest,"Gerald Ford was never Vice President. He was appointed Vice President after Spiro Agnew resigned, and then became President when Richard Nixon resigned.",False
WebQTest-440,webqsp,test,where is jason mraz from?,"Jason Mraz is from Sparks, Nevada, United States.","['California', 'Mechanicsville']",Tiered-Forest,"Jason Mraz is from Sparks, Nevada, United States.",False
